Algo,Weight,Country,Outcome,Group,Rep,Fold,Predictor_Set,Min_Obs
SL.ranger.fast_All,0.27460993911300724,GERMANY,top10,all,2,5,famincedu,3
SL.xgboost.fast_All,0,GERMANY,top10,all,2,5,famincedu,3
SL.glmnet_All,1,GERMANY,top10,all,3,1,famincedu,3
SL.ranger.fast_All,0,GERMANY,top10,all,3,1,famincedu,3
SL.xgboost.fast_All,0,GERMANY,top10,all,3,1,famincedu,3
SL.glmnet_All,1,GERMANY,top10,all,3,2,famincedu,3
SL.ranger.fast_All,0,GERMANY,top10,all,3,2,famincedu,3
SL.xgboost.fast_All,0,GERMANY,top10,all,3,2,famincedu,3
SL.glmnet_All,1,GERMANY,top10,all,3,3,famincedu,3
SL.ranger.fast_All,0,GERMANY,top10,all,3,3,famincedu,3
SL.xgboost.fast_All,0,GERMANY,top10,all,3,3,famincedu,3
SL.glmnet_All,0.9081540928702021,GERMANY,top10,all,3,4,famincedu,3
SL.ranger.fast_All,0.09184590712979782,GERMANY,top10,all,3,4,famincedu,3
SL.xgboost.fast_All,0,GERMANY,top10,all,3,4,famincedu,3
SL.glmnet_All,0.6713090204751156,GERMANY,top10,all,3,5,famincedu,3
SL.ranger.fast_All,0.3286909795248843,GERMANY,top10,all,3,5,famincedu,3
SL.xgboost.fast_All,0,GERMANY,top10,all,3,5,famincedu,3
SL.glmnet_All,0.8283841715889732,AUSTRALIA,top10,all,1,1,famincedu,3
SL.ranger.fast_All,0.003581482228592357,AUSTRALIA,top10,all,1,1,famincedu,3
SL.xgboost.fast_All,0.16803434618243443,AUSTRALIA,top10,all,1,1,famincedu,3
SL.glmnet_All,1,AUSTRALIA,top10,all,1,2,famincedu,3
SL.ranger.fast_All,0,AUSTRALIA,top10,all,1,2,famincedu,3
SL.xgboost.fast_All,0,AUSTRALIA,top10,all,1,2,famincedu,3
SL.glmnet_All,0.7906264447193119,AUSTRALIA,top10,all,1,3,famincedu,3
SL.ranger.fast_All,0.13262349799656378,AUSTRALIA,top10,all,1,3,famincedu,3
SL.xgboost.fast_All,0.0767500572841244,AUSTRALIA,top10,all,1,3,famincedu,3
SL.glmnet_All,0.6391304957239943,AUSTRALIA,top10,all,1,4,famincedu,3
SL.ranger.fast_All,0.25830273688913785,AUSTRALIA,top10,all,1,4,famincedu,3
SL.xgboost.fast_All,0.10256676738686803,AUSTRALIA,top10,all,1,4,famincedu,3
SL.glmnet_All,0.5546094478447903,AUSTRALIA,top10,all,1,5,famincedu,3
SL.ranger.fast_All,0.41175447231246365,AUSTRALIA,top10,all,1,5,famincedu,3
SL.xgboost.fast_All,0.033636079842746025,AUSTRALIA,top10,all,1,5,famincedu,3
SL.glmnet_All,0.6427362995554344,AUSTRALIA,top10,all,2,1,famincedu,3
SL.ranger.fast_All,0.14115651831005932,AUSTRALIA,top10,all,2,1,famincedu,3
