Algo,Weight,Country,Outcome,Group,Rep,Fold,Predictor_Set,Min_Obs
SL.glmnet_All,0.6791620584708308,GERMANY,poverty,all,2,5,famincedu,3
SL.ranger.fast_All,0.2544013719788235,GERMANY,poverty,all,2,5,famincedu,3
SL.xgboost.fast_All,0.06643656955034574,GERMANY,poverty,all,2,5,famincedu,3
SL.glmnet_All,1,GERMANY,poverty,all,3,1,famincedu,3
SL.ranger.fast_All,0,GERMANY,poverty,all,3,1,famincedu,3
SL.xgboost.fast_All,0,GERMANY,poverty,all,3,1,famincedu,3
SL.glmnet_All,0.9106494290069885,GERMANY,poverty,all,3,2,famincedu,3
SL.ranger.fast_All,0.08935057099301154,GERMANY,poverty,all,3,2,famincedu,3
SL.xgboost.fast_All,0,GERMANY,poverty,all,3,2,famincedu,3
SL.glmnet_All,0.8874015989779022,GERMANY,poverty,all,3,3,famincedu,3
SL.ranger.fast_All,0,GERMANY,poverty,all,3,3,famincedu,3
SL.xgboost.fast_All,0.11259840102209781,GERMANY,poverty,all,3,3,famincedu,3
SL.glmnet_All,0.7894915232152385,GERMANY,poverty,all,3,4,famincedu,3
SL.ranger.fast_All,0.21050847678476145,GERMANY,poverty,all,3,4,famincedu,3
SL.xgboost.fast_All,0,GERMANY,poverty,all,3,4,famincedu,3
SL.glmnet_All,0.60596553829205,GERMANY,poverty,all,3,5,famincedu,3
SL.ranger.fast_All,0.32453246741481095,GERMANY,poverty,all,3,5,famincedu,3
SL.xgboost.fast_All,0.06950199429313905,GERMANY,poverty,all,3,5,famincedu,3
SL.glmnet_All,0.9970009511475639,AUSTRALIA,poverty,all,1,1,famincedu,3
SL.ranger.fast_All,0.0029990488524361397,AUSTRALIA,poverty,all,1,1,famincedu,3
SL.xgboost.fast_All,0,AUSTRALIA,poverty,all,1,1,famincedu,3
SL.glmnet_All,0.9160340466257825,AUSTRALIA,poverty,all,1,2,famincedu,3
SL.ranger.fast_All,0.08396595337421747,AUSTRALIA,poverty,all,1,2,famincedu,3
SL.xgboost.fast_All,0,AUSTRALIA,poverty,all,1,2,famincedu,3
SL.glmnet_All,0.8959102606213156,AUSTRALIA,poverty,all,1,3,famincedu,3
SL.ranger.fast_All,0,AUSTRALIA,poverty,all,1,3,famincedu,3
SL.xgboost.fast_All,0.10408973937868439,AUSTRALIA,poverty,all,1,3,famincedu,3
SL.glmnet_All,0.6692719726053814,AUSTRALIA,poverty,all,1,4,famincedu,3
SL.ranger.fast_All,0.3307280273946186,AUSTRALIA,poverty,all,1,4,famincedu,3
