Algo,Weight,Country,Outcome,Group,Rep,Fold,Predictor_Set,Min_Obs
SL.ranger.fast_All,0.39814489918737317,GERMANY,top10,all,2,3,predictors017,3
SL.xgboost.fast_All,0.07970049947791215,GERMANY,top10,all,2,3,predictors017,3
SL.glmnet_All,0.4541630674536688,GERMANY,top10,all,2,4,predictors017,3
SL.ranger.fast_All,0.4205445664570233,GERMANY,top10,all,2,4,predictors017,3
SL.xgboost.fast_All,0.1252923660893078,GERMANY,top10,all,2,4,predictors017,3
SL.glmnet_All,0.4724998346397639,GERMANY,top10,all,2,5,predictors017,3
SL.ranger.fast_All,0.38818988260145315,GERMANY,top10,all,2,5,predictors017,3
SL.xgboost.fast_All,0.13931028275878288,GERMANY,top10,all,2,5,predictors017,3
SL.glmnet_All,0.7943739296514294,GERMANY,top10,all,3,1,predictors017,3
SL.ranger.fast_All,0,GERMANY,top10,all,3,1,predictors017,3
SL.xgboost.fast_All,0.2056260703485707,GERMANY,top10,all,3,1,predictors017,3
SL.glmnet_All,0.537756870084538,GERMANY,top10,all,3,2,predictors017,3
SL.ranger.fast_All,0.3711713695015356,GERMANY,top10,all,3,2,predictors017,3
SL.xgboost.fast_All,0.09107176041392644,GERMANY,top10,all,3,2,predictors017,3
SL.glmnet_All,0.6598337907584431,GERMANY,top10,all,3,3,predictors017,3
SL.ranger.fast_All,0.29155206583001525,GERMANY,top10,all,3,3,predictors017,3
SL.xgboost.fast_All,0.04861414341154176,GERMANY,top10,all,3,3,predictors017,3
SL.glmnet_All,0.8100603958287268,GERMANY,top10,all,3,4,predictors017,3
SL.ranger.fast_All,0.06157136666426238,GERMANY,top10,all,3,4,predictors017,3
SL.xgboost.fast_All,0.12836823750701087,GERMANY,top10,all,3,4,predictors017,3
SL.glmnet_All,0.551483148905062,GERMANY,top10,all,3,5,predictors017,3
SL.ranger.fast_All,0.23181643572954505,GERMANY,top10,all,3,5,predictors017,3
SL.xgboost.fast_All,0.21670041536539286,GERMANY,top10,all,3,5,predictors017,3
SL.glmnet_All,0.46373554310800874,AUSTRALIA,top10,all,1,1,predictors017,3
SL.ranger.fast_All,0.4305158704634902,AUSTRALIA,top10,all,1,1,predictors017,3
SL.xgboost.fast_All,0.10574858642850103,AUSTRALIA,top10,all,1,1,predictors017,3
SL.glmnet_All,0.20010850032774477,AUSTRALIA,top10,all,1,2,predictors017,3
SL.ranger.fast_All,0.7998914996722553,AUSTRALIA,top10,all,1,2,predictors017,3
SL.xgboost.fast_All,0,AUSTRALIA,top10,all,1,2,predictors017,3
SL.glmnet_All,0.4045258697759806,AUSTRALIA,top10,all,1,3,predictors017,3
SL.ranger.fast_All,0.48721731645964017,AUSTRALIA,top10,all,1,3,predictors017,3
SL.xgboost.fast_All,0.10825681376437925,AUSTRALIA,top10,all,1,3,predictors017,3
SL.glmnet_All,0.4374890214012988,AUSTRALIA,top10,all,1,4,predictors017,3
SL.ranger.fast_All,0.5011970921500093,AUSTRALIA,top10,all,1,4,predictors017,3
SL.xgboost.fast_All,0.061313886448691894,AUSTRALIA,top10,all,1,4,predictors017,3
SL.glmnet_All,0.4114565863824854,AUSTRALIA,top10,all,1,5,predictors017,3
SL.ranger.fast_All,0.5885434136175147,AUSTRALIA,top10,all,1,5,predictors017,3
SL.xgboost.fast_All,0,AUSTRALIA,top10,all,1,5,predictors017,3
SL.glmnet_All,0.3980381352233084,AUSTRALIA,top10,all,2,1,predictors017,3
SL.ranger.fast_All,0.5149759522775255,AUSTRALIA,top10,all,2,1,predictors017,3
SL.xgboost.fast_All,0.08698591249916623,AUSTRALIA,top10,all,2,1,predictors017,3
SL.glmnet_All,0.4680789499587406,AUSTRALIA,top10,all,2,2,predictors017,3
SL.ranger.fast_All,0.5319210500412593,AUSTRALIA,top10,all,2,2,predictors017,3
SL.xgboost.fast_All,0,AUSTRALIA,top10,all,2,2,predictors017,3
SL.glmnet_All,0.6832322680848519,AUSTRALIA,top10,all,2,3,predictors017,3
SL.ranger.fast_All,0.31676773191514807,AUSTRALIA,top10,all,2,3,predictors017,3
SL.xgboost.fast_All,0,AUSTRALIA,top10,all,2,3,predictors017,3
SL.glmnet_All,0.4230819714985969,AUSTRALIA,top10,all,2,4,predictors017,3
SL.ranger.fast_All,0.5245142460222251,AUSTRALIA,top10,all,2,4,predictors017,3
SL.xgboost.fast_All,0.05240378247917812,AUSTRALIA,top10,all,2,4,predictors017,3
SL.glmnet_All,0.504386923959687,AUSTRALIA,top10,all,2,5,predictors017,3
SL.ranger.fast_All,0.42260321187081,AUSTRALIA,top10,all,2,5,predictors017,3
SL.xgboost.fast_All,0.07300986416950309,AUSTRALIA,top10,all,2,5,predictors017,3
SL.glmnet_All,0.3767743117139948,AUSTRALIA,top10,all,3,1,predictors017,3
SL.ranger.fast_All,0.5675709643897074,AUSTRALIA,top10,all,3,1,predictors017,3
SL.xgboost.fast_All,0.05565472389629774,AUSTRALIA,top10,all,3,1,predictors017,3
SL.glmnet_All,0.1640186591695437,AUSTRALIA,top10,all,3,2,predictors017,3
SL.ranger.fast_All,0.8241494782160841,AUSTRALIA,top10,all,3,2,predictors017,3
SL.xgboost.fast_All,0.011831862614372076,AUSTRALIA,top10,all,3,2,predictors017,3
SL.glmnet_All,0.582331670521147,AUSTRALIA,top10,all,3,3,predictors017,3
SL.ranger.fast_All,0.3381393198775927,AUSTRALIA,top10,all,3,3,predictors017,3
SL.xgboost.fast_All,0.07952900960126034,AUSTRALIA,top10,all,3,3,predictors017,3
SL.glmnet_All,0.38760636656043296,AUSTRALIA,top10,all,3,4,predictors017,3
SL.ranger.fast_All,0.612393633439567,AUSTRALIA,top10,all,3,4,predictors017,3
SL.xgboost.fast_All,0,AUSTRALIA,top10,all,3,4,predictors017,3
SL.glmnet_All,0.39074168465608117,AUSTRALIA,top10,all,3,5,predictors017,3
SL.ranger.fast_All,0.5427469276721588,AUSTRALIA,top10,all,3,5,predictors017,3
