Algo,Weight,Country,Outcome,Group,Rep,Fold,Predictor_Set,Min_Obs
SL.glmnet_All,0.34108833663965626,USA,education,all,1,1,predictors017,3
SL.ranger.fast_All,0.519224975775833,USA,education,all,1,1,predictors017,3
SL.xgboost.fast_All,0.1396866875845107,USA,education,all,1,1,predictors017,3
SL.glmnet_All,0.31285206916004954,USA,education,all,1,2,predictors017,3
SL.ranger.fast_All,0.538156311227702,USA,education,all,1,2,predictors017,3
SL.xgboost.fast_All,0.14899161961224838,USA,education,all,1,2,predictors017,3
SL.glmnet_All,0.34350788300094054,USA,education,all,1,3,predictors017,3
SL.ranger.fast_All,0.48521491503869957,USA,education,all,1,3,predictors017,3
SL.xgboost.fast_All,0.17127720196036,USA,education,all,1,3,predictors017,3
SL.glmnet_All,0.35040984870295666,USA,education,all,1,4,predictors017,3
SL.ranger.fast_All,0.5414375673738008,USA,education,all,1,4,predictors017,3
SL.xgboost.fast_All,0.10815258392324247,USA,education,all,1,4,predictors017,3
SL.glmnet_All,0.3827493614764341,USA,education,all,1,5,predictors017,3
SL.ranger.fast_All,0.4782150927130206,USA,education,all,1,5,predictors017,3
SL.xgboost.fast_All,0.1390355458105454,USA,education,all,1,5,predictors017,3
SL.glmnet_All,0.3533134847458142,USA,education,all,2,1,predictors017,3
SL.ranger.fast_All,0.4696472651681997,USA,education,all,2,1,predictors017,3
SL.xgboost.fast_All,0.17703925008598603,USA,education,all,2,1,predictors017,3
SL.glmnet_All,0.4097297839035582,USA,education,all,2,2,predictors017,3
SL.ranger.fast_All,0.4467534149889767,USA,education,all,2,2,predictors017,3
SL.xgboost.fast_All,0.14351680110746506,USA,education,all,2,2,predictors017,3
SL.glmnet_All,0.3852204494790758,USA,education,all,2,3,predictors017,3
SL.ranger.fast_All,0.512062332356566,USA,education,all,2,3,predictors017,3
SL.xgboost.fast_All,0.1027172181643583,USA,education,all,2,3,predictors017,3
SL.glmnet_All,0.3866115607379045,USA,education,all,2,4,predictors017,3
SL.ranger.fast_All,0.5174326771582445,USA,education,all,2,4,predictors017,3
SL.xgboost.fast_All,0.09595576210385112,USA,education,all,2,4,predictors017,3
SL.glmnet_All,0.38377419526903117,USA,education,all,2,5,predictors017,3
SL.ranger.fast_All,0.4506534774094213,USA,education,all,2,5,predictors017,3
SL.xgboost.fast_All,0.16557232732154747,USA,education,all,2,5,predictors017,3
SL.glmnet_All,0.3472154421774731,USA,education,all,3,1,predictors017,3
SL.ranger.fast_All,0.5376875107120918,USA,education,all,3,1,predictors017,3
SL.xgboost.fast_All,0.11509704711043514,USA,education,all,3,1,predictors017,3
SL.glmnet_All,0.3681489973966097,USA,education,all,3,2,predictors017,3
SL.ranger.fast_All,0.4838584592282901,USA,education,all,3,2,predictors017,3
SL.xgboost.fast_All,0.14799254337510015,USA,education,all,3,2,predictors017,3
SL.glmnet_All,0.379287777733937,USA,education,all,3,3,predictors017,3
SL.ranger.fast_All,0.5042413073004668,USA,education,all,3,3,predictors017,3
SL.xgboost.fast_All,0.11647091496559625,USA,education,all,3,3,predictors017,3
SL.glmnet_All,0.3698739353614473,USA,education,all,3,4,predictors017,3
SL.ranger.fast_All,0.4573223572455454,USA,education,all,3,4,predictors017,3
SL.xgboost.fast_All,0.17280370739300732,USA,education,all,3,4,predictors017,3
SL.glmnet_All,0.3789102435400225,USA,education,all,3,5,predictors017,3
SL.ranger.fast_All,0.4798706012620772,USA,education,all,3,5,predictors017,3
SL.xgboost.fast_All,0.14121915519790032,USA,education,all,3,5,predictors017,3
SL.glmnet_All,0.4828245990462318,GERMANY,education,all,1,1,predictors017,3
SL.ranger.fast_All,0.3383705505070753,GERMANY,education,all,1,1,predictors017,3
SL.xgboost.fast_All,0.17880485044669292,GERMANY,education,all,1,1,predictors017,3
SL.glmnet_All,0.49773133077271836,GERMANY,education,all,1,2,predictors017,3
SL.ranger.fast_All,0.33153127893169115,GERMANY,education,all,1,2,predictors017,3
SL.xgboost.fast_All,0.1707373902955904,GERMANY,education,all,1,2,predictors017,3
SL.glmnet_All,0.4668871334034568,GERMANY,education,all,1,3,predictors017,3
SL.ranger.fast_All,0.44166072239960386,GERMANY,education,all,1,3,predictors017,3
SL.xgboost.fast_All,0.09145214419693933,GERMANY,education,all,1,3,predictors017,3
SL.glmnet_All,0.24212358051920382,GERMANY,education,all,1,4,predictors017,3
SL.ranger.fast_All,0.7578764194807962,GERMANY,education,all,1,4,predictors017,3
SL.xgboost.fast_All,0,GERMANY,education,all,1,4,predictors017,3
SL.glmnet_All,0.5509894345790034,GERMANY,education,all,1,5,predictors017,3
SL.ranger.fast_All,0.3717457714187155,GERMANY,education,all,1,5,predictors017,3
SL.xgboost.fast_All,0.07726479400228096,GERMANY,education,all,1,5,predictors017,3
SL.glmnet_All,0.4363562784676534,GERMANY,education,all,2,1,predictors017,3
SL.ranger.fast_All,0.4952596446380795,GERMANY,education,all,2,1,predictors017,3
SL.xgboost.fast_All,0.06838407689426708,GERMANY,education,all,2,1,predictors017,3
SL.glmnet_All,0.4899972500409439,GERMANY,education,all,2,2,predictors017,3
SL.ranger.fast_All,0.372764388413004,GERMANY,education,all,2,2,predictors017,3
SL.xgboost.fast_All,0.1372383615460521,GERMANY,education,all,2,2,predictors017,3
SL.glmnet_All,0.5001314742307191,GERMANY,education,all,2,3,predictors017,3
SL.ranger.fast_All,0.38797257005129554,GERMANY,education,all,2,3,predictors017,3
SL.xgboost.fast_All,0.11189595571798532,GERMANY,education,all,2,3,predictors017,3
SL.glmnet_All,0.5506820932757593,GERMANY,education,all,2,4,predictors017,3
SL.ranger.fast_All,0.3296755927588711,GERMANY,education,all,2,4,predictors017,3
SL.xgboost.fast_All,0.11964231396536952,GERMANY,education,all,2,4,predictors017,3
SL.glmnet_All,0.4964909922187892,GERMANY,education,all,2,5,predictors017,3
SL.ranger.fast_All,0.3855526614272039,GERMANY,education,all,2,5,predictors017,3
SL.xgboost.fast_All,0.117956346354007,GERMANY,education,all,2,5,predictors017,3
SL.glmnet_All,0.7006010496003342,GERMANY,education,all,3,1,predictors017,3
SL.ranger.fast_All,0.23275435760313848,GERMANY,education,all,3,1,predictors017,3
SL.xgboost.fast_All,0.06664459279652735,GERMANY,education,all,3,1,predictors017,3
SL.glmnet_All,0.4690008859096273,GERMANY,education,all,3,2,predictors017,3
SL.ranger.fast_All,0.4546395883083989,GERMANY,education,all,3,2,predictors017,3
SL.xgboost.fast_All,0.07635952578197377,GERMANY,education,all,3,2,predictors017,3
SL.glmnet_All,0.33299148859814853,GERMANY,education,all,3,3,predictors017,3
SL.ranger.fast_All,0.640162719603739,GERMANY,education,all,3,3,predictors017,3
SL.xgboost.fast_All,0.026845791798112393,GERMANY,education,all,3,3,predictors017,3
SL.glmnet_All,0.4230409750741614,GERMANY,education,all,3,4,predictors017,3
SL.ranger.fast_All,0.4684380114248735,GERMANY,education,all,3,4,predictors017,3
SL.xgboost.fast_All,0.10852101350096514,GERMANY,education,all,3,4,predictors017,3
SL.glmnet_All,0.19856515502808567,GERMANY,education,all,3,5,predictors017,3
SL.ranger.fast_All,0.7492973350955799,GERMANY,education,all,3,5,predictors017,3
SL.xgboost.fast_All,0.052137509876334316,GERMANY,education,all,3,5,predictors017,3
SL.glmnet_All,0.4945646458259038,AUSTRALIA,education,all,1,1,predictors017,3
SL.ranger.fast_All,0.3078436961440017,AUSTRALIA,education,all,1,1,predictors017,3
SL.xgboost.fast_All,0.19759165803009454,AUSTRALIA,education,all,1,1,predictors017,3
SL.glmnet_All,0.2308041327869148,AUSTRALIA,education,all,1,2,predictors017,3
SL.ranger.fast_All,0.6652150692373995,AUSTRALIA,education,all,1,2,predictors017,3
SL.xgboost.fast_All,0.1039807979756857,AUSTRALIA,education,all,1,2,predictors017,3
SL.glmnet_All,0.472399169322663,AUSTRALIA,education,all,1,3,predictors017,3
SL.ranger.fast_All,0.49738479780018546,AUSTRALIA,education,all,1,3,predictors017,3
SL.xgboost.fast_All,0.030216032877151543,AUSTRALIA,education,all,1,3,predictors017,3
SL.glmnet_All,0.3683140903062879,AUSTRALIA,education,all,1,4,predictors017,3
SL.ranger.fast_All,0.5305970208506103,AUSTRALIA,education,all,1,4,predictors017,3
SL.xgboost.fast_All,0.1010888888431017,AUSTRALIA,education,all,1,4,predictors017,3
SL.glmnet_All,0.4364936576134723,AUSTRALIA,education,all,1,5,predictors017,3
SL.ranger.fast_All,0.38976426198353653,AUSTRALIA,education,all,1,5,predictors017,3
SL.xgboost.fast_All,0.17374208040299108,AUSTRALIA,education,all,1,5,predictors017,3
SL.glmnet_All,0.3788077055143067,AUSTRALIA,education,all,2,1,predictors017,3
