Algo,Weight,Country,Outcome,Group,Rep,Fold,Predictor_Set,Min_Obs
SL.xgboost.fast_All,0.038558791028058155,AUSTRALIA,education,all,1,4,famincedu,3
SL.glmnet_All,0.7492734858640951,AUSTRALIA,education,all,1,5,famincedu,3
SL.ranger.fast_All,0,AUSTRALIA,education,all,1,5,famincedu,3
SL.xgboost.fast_All,0.2507265141359049,AUSTRALIA,education,all,1,5,famincedu,3
SL.glmnet_All,0.7693781151638555,AUSTRALIA,education,all,2,1,famincedu,3
SL.ranger.fast_All,0.23062188483614454,AUSTRALIA,education,all,2,1,famincedu,3
SL.xgboost.fast_All,0,AUSTRALIA,education,all,2,1,famincedu,3
SL.glmnet_All,0.6252545471087239,AUSTRALIA,education,all,2,2,famincedu,3
SL.ranger.fast_All,0.3747454528912761,AUSTRALIA,education,all,2,2,famincedu,3
SL.xgboost.fast_All,0,AUSTRALIA,education,all,2,2,famincedu,3
SL.glmnet_All,0.9497075078448881,AUSTRALIA,education,all,2,3,famincedu,3
SL.ranger.fast_All,0.05029249215511184,AUSTRALIA,education,all,2,3,famincedu,3
SL.xgboost.fast_All,0,AUSTRALIA,education,all,2,3,famincedu,3
SL.glmnet_All,0.8489344679011723,AUSTRALIA,education,all,2,4,famincedu,3
SL.ranger.fast_All,0,AUSTRALIA,education,all,2,4,famincedu,3
SL.xgboost.fast_All,0.15106553209882775,AUSTRALIA,education,all,2,4,famincedu,3
SL.glmnet_All,0.9427753867699509,AUSTRALIA,education,all,2,5,famincedu,3
SL.ranger.fast_All,0.05722461323004908,AUSTRALIA,education,all,2,5,famincedu,3
SL.xgboost.fast_All,0,AUSTRALIA,education,all,2,5,famincedu,3
SL.glmnet_All,0.8741187533137884,AUSTRALIA,education,all,3,1,famincedu,3
SL.ranger.fast_All,0.1178997831445281,AUSTRALIA,education,all,3,1,famincedu,3
SL.xgboost.fast_All,0.00798146354168344,AUSTRALIA,education,all,3,1,famincedu,3
SL.glmnet_All,0.8305718517475458,AUSTRALIA,education,all,3,2,famincedu,3
SL.ranger.fast_All,0,AUSTRALIA,education,all,3,2,famincedu,3
SL.xgboost.fast_All,0.16942814825245414,AUSTRALIA,education,all,3,2,famincedu,3
SL.glmnet_All,0.5641062346985924,AUSTRALIA,education,all,3,3,famincedu,3
SL.ranger.fast_All,0.4358937653014076,AUSTRALIA,education,all,3,3,famincedu,3
SL.xgboost.fast_All,0,AUSTRALIA,education,all,3,3,famincedu,3
SL.glmnet_All,0.8017429467921978,AUSTRALIA,education,all,3,4,famincedu,3
SL.ranger.fast_All,0.16865527974291905,AUSTRALIA,education,all,3,4,famincedu,3
SL.xgboost.fast_All,0.029601773464883054,AUSTRALIA,education,all,3,4,famincedu,3
SL.glmnet_All,0.918647258776788,AUSTRALIA,education,all,3,5,famincedu,3
SL.ranger.fast_All,0,AUSTRALIA,education,all,3,5,famincedu,3
SL.xgboost.fast_All,0.08135274122321202,AUSTRALIA,education,all,3,5,famincedu,3
SL.glmnet_All,0.595411428308327,KOREA,education,all,1,1,famincedu,3
SL.ranger.fast_All,0.31582844083157063,KOREA,education,all,1,1,famincedu,3
SL.xgboost.fast_All,0.08876013086010226,KOREA,education,all,1,1,famincedu,3
SL.glmnet_All,0.8974907969305969,KOREA,education,all,1,2,famincedu,3
SL.ranger.fast_All,0.10250920306940313,KOREA,education,all,1,2,famincedu,3
SL.xgboost.fast_All,0,KOREA,education,all,1,2,famincedu,3
SL.glmnet_All,0.7109713466139246,KOREA,education,all,1,3,famincedu,3
SL.ranger.fast_All,0.2817694410138686,KOREA,education,all,1,3,famincedu,3
SL.xgboost.fast_All,0.007259212372206777,KOREA,education,all,1,3,famincedu,3
SL.glmnet_All,0.7813953022378451,KOREA,education,all,1,4,famincedu,3
SL.ranger.fast_All,0.2022129644231021,KOREA,education,all,1,4,famincedu,3
SL.xgboost.fast_All,0.016391733339052778,KOREA,education,all,1,4,famincedu,3
SL.glmnet_All,1,KOREA,education,all,1,5,famincedu,3
SL.ranger.fast_All,0,KOREA,education,all,1,5,famincedu,3
SL.xgboost.fast_All,0,KOREA,education,all,1,5,famincedu,3
SL.glmnet_All,0.3752004172585588,KOREA,education,all,2,1,famincedu,3
SL.ranger.fast_All,0.6247995827414412,KOREA,education,all,2,1,famincedu,3
SL.xgboost.fast_All,0,KOREA,education,all,2,1,famincedu,3
SL.glmnet_All,0.753576765222048,KOREA,education,all,2,2,famincedu,3
SL.ranger.fast_All,0.15900892500597633,KOREA,education,all,2,2,famincedu,3
SL.xgboost.fast_All,0.0874143097719756,KOREA,education,all,2,2,famincedu,3
SL.glmnet_All,0.7859315306522169,KOREA,education,all,2,3,famincedu,3
SL.ranger.fast_All,0,KOREA,education,all,2,3,famincedu,3
SL.xgboost.fast_All,0.21406846934778304,KOREA,education,all,2,3,famincedu,3
SL.glmnet_All,0.5470512505693104,KOREA,education,all,2,4,famincedu,3
SL.ranger.fast_All,0.3221975004355182,KOREA,education,all,2,4,famincedu,3
