Algo,Weight,Country,Outcome,Group,Rep,Fold,Predictor_Set,Min_Obs
SL.xgboost.fast_All,0.011057206479158109,UK,poverty,all,2,4,predictors010,3
SL.glmnet_All,0.9019477345263581,UK,poverty,all,2,5,predictors010,3
SL.ranger.fast_All,0.07447892116851623,UK,poverty,all,2,5,predictors010,3
SL.xgboost.fast_All,0.023573344305125664,UK,poverty,all,2,5,predictors010,3
SL.glmnet_All,0.48964545592771264,UK,poverty,all,3,1,predictors010,3
SL.ranger.fast_All,0.5103545440722873,UK,poverty,all,3,1,predictors010,3
SL.xgboost.fast_All,0,UK,poverty,all,3,1,predictors010,3
SL.glmnet_All,0.4825116413111613,UK,poverty,all,3,2,predictors010,3
SL.ranger.fast_All,0.3467174936443405,UK,poverty,all,3,2,predictors010,3
SL.xgboost.fast_All,0.17077086504449815,UK,poverty,all,3,2,predictors010,3
SL.glmnet_All,0.5978171223786699,UK,poverty,all,3,3,predictors010,3
SL.ranger.fast_All,0.326895235235103,UK,poverty,all,3,3,predictors010,3
SL.xgboost.fast_All,0.07528764238622714,UK,poverty,all,3,3,predictors010,3
SL.glmnet_All,0.6955264343992638,UK,poverty,all,3,4,predictors010,3
SL.ranger.fast_All,0.1607154736928771,UK,poverty,all,3,4,predictors010,3
SL.xgboost.fast_All,0.14375809190785915,UK,poverty,all,3,4,predictors010,3
SL.glmnet_All,0.3327698878638123,UK,poverty,all,3,5,predictors010,3
SL.ranger.fast_All,0.6672301121361877,UK,poverty,all,3,5,predictors010,3
SL.xgboost.fast_All,0,UK,poverty,all,3,5,predictors010,3
