Algo,Weight,Country,Outcome,Group,Rep,Fold,Predictor_Set,Min_Obs
SL.xgboost.fast_All,0,GERMANY,adcont,all,2,4,famincedu,3
SL.glmnet_All,0.5855258863219329,GERMANY,adcont,all,2,5,famincedu,3
SL.ranger.fast_All,0.4144741136780671,GERMANY,adcont,all,2,5,famincedu,3
SL.xgboost.fast_All,0,GERMANY,adcont,all,2,5,famincedu,3
SL.glmnet_All,0.8873696956204473,GERMANY,adcont,all,3,1,famincedu,3
SL.ranger.fast_All,0.11263030437955276,GERMANY,adcont,all,3,1,famincedu,3
SL.xgboost.fast_All,0,GERMANY,adcont,all,3,1,famincedu,3
SL.glmnet_All,1,GERMANY,adcont,all,3,2,famincedu,3
SL.ranger.fast_All,0,GERMANY,adcont,all,3,2,famincedu,3
SL.xgboost.fast_All,0,GERMANY,adcont,all,3,2,famincedu,3
SL.glmnet_All,1,GERMANY,adcont,all,3,3,famincedu,3
SL.ranger.fast_All,0,GERMANY,adcont,all,3,3,famincedu,3
SL.xgboost.fast_All,0,GERMANY,adcont,all,3,3,famincedu,3
SL.glmnet_All,0.8843416383532174,GERMANY,adcont,all,3,4,famincedu,3
SL.ranger.fast_All,0.11565836164678255,GERMANY,adcont,all,3,4,famincedu,3
SL.xgboost.fast_All,0,GERMANY,adcont,all,3,4,famincedu,3
SL.glmnet_All,0.9806553636831209,GERMANY,adcont,all,3,5,famincedu,3
SL.ranger.fast_All,0.01934463631687913,GERMANY,adcont,all,3,5,famincedu,3
SL.xgboost.fast_All,0,GERMANY,adcont,all,3,5,famincedu,3
SL.glmnet_All,0.7105310628984257,AUSTRALIA,adcont,all,1,1,famincedu,3
SL.ranger.fast_All,0.28946893710157423,AUSTRALIA,adcont,all,1,1,famincedu,3
SL.xgboost.fast_All,0,AUSTRALIA,adcont,all,1,1,famincedu,3
SL.glmnet_All,0.9706478930424953,AUSTRALIA,adcont,all,1,2,famincedu,3
SL.ranger.fast_All,0,AUSTRALIA,adcont,all,1,2,famincedu,3
SL.xgboost.fast_All,0.029352106957504658,AUSTRALIA,adcont,all,1,2,famincedu,3
SL.glmnet_All,0.7557650912503758,AUSTRALIA,adcont,all,1,3,famincedu,3
SL.ranger.fast_All,0.15491858370553407,AUSTRALIA,adcont,all,1,3,famincedu,3
SL.xgboost.fast_All,0.08931632504409012,AUSTRALIA,adcont,all,1,3,famincedu,3
SL.glmnet_All,0.7069289712273185,AUSTRALIA,adcont,all,1,4,famincedu,3
SL.ranger.fast_All,0,AUSTRALIA,adcont,all,1,4,famincedu,3
SL.xgboost.fast_All,0.29307102877268154,AUSTRALIA,adcont,all,1,4,famincedu,3
SL.glmnet_All,0.9568741023747064,AUSTRALIA,adcont,all,1,5,famincedu,3
SL.ranger.fast_All,0.04312589762529373,AUSTRALIA,adcont,all,1,5,famincedu,3
SL.xgboost.fast_All,0,AUSTRALIA,adcont,all,1,5,famincedu,3
SL.glmnet_All,0.9035694008989489,AUSTRALIA,adcont,all,2,1,famincedu,3
SL.ranger.fast_All,0,AUSTRALIA,adcont,all,2,1,famincedu,3
SL.xgboost.fast_All,0.09643059910105115,AUSTRALIA,adcont,all,2,1,famincedu,3
SL.glmnet_All,0.7909783678077851,AUSTRALIA,adcont,all,2,2,famincedu,3
SL.ranger.fast_All,0.20902163219221492,AUSTRALIA,adcont,all,2,2,famincedu,3
SL.xgboost.fast_All,0,AUSTRALIA,adcont,all,2,2,famincedu,3
SL.glmnet_All,0.5302546626258016,AUSTRALIA,adcont,all,2,3,famincedu,3
SL.ranger.fast_All,0.4697453373741984,AUSTRALIA,adcont,all,2,3,famincedu,3
SL.xgboost.fast_All,0,AUSTRALIA,adcont,all,2,3,famincedu,3
SL.glmnet_All,0.6389253003925406,AUSTRALIA,adcont,all,2,4,famincedu,3
SL.ranger.fast_All,0.3610746996074593,AUSTRALIA,adcont,all,2,4,famincedu,3
SL.xgboost.fast_All,0,AUSTRALIA,adcont,all,2,4,famincedu,3
SL.glmnet_All,1,AUSTRALIA,adcont,all,2,5,famincedu,3
SL.ranger.fast_All,0,AUSTRALIA,adcont,all,2,5,famincedu,3
SL.xgboost.fast_All,0,AUSTRALIA,adcont,all,2,5,famincedu,3
SL.glmnet_All,0.6894110527188744,AUSTRALIA,adcont,all,3,1,famincedu,3
SL.ranger.fast_All,0.31058894728112557,AUSTRALIA,adcont,all,3,1,famincedu,3
SL.xgboost.fast_All,0,AUSTRALIA,adcont,all,3,1,famincedu,3
SL.glmnet_All,0.7291357216915539,AUSTRALIA,adcont,all,3,2,famincedu,3
