Algo,Weight,Country,Outcome,Group,Rep,Fold,Predictor_Set,Min_Obs
SL.glmnet_All,0.3086141714192262,USA,adcont,all,1,1,predictors010,3
SL.ranger.fast_All,0.46822614169529403,USA,adcont,all,1,1,predictors010,3
SL.xgboost.fast_All,0.22315968688547974,USA,adcont,all,1,1,predictors010,3
SL.glmnet_All,0.29442843519363265,USA,adcont,all,1,2,predictors010,3
SL.ranger.fast_All,0.4685313562777285,USA,adcont,all,1,2,predictors010,3
SL.xgboost.fast_All,0.23704020852863877,USA,adcont,all,1,2,predictors010,3
SL.glmnet_All,0.36778651709770255,USA,adcont,all,1,3,predictors010,3
SL.ranger.fast_All,0.3997305773711844,USA,adcont,all,1,3,predictors010,3
SL.xgboost.fast_All,0.2324829055311131,USA,adcont,all,1,3,predictors010,3
SL.glmnet_All,0.30865788422001433,USA,adcont,all,1,4,predictors010,3
SL.ranger.fast_All,0.48518550603588206,USA,adcont,all,1,4,predictors010,3
SL.xgboost.fast_All,0.20615660974410357,USA,adcont,all,1,4,predictors010,3
SL.glmnet_All,0.29785035529400944,USA,adcont,all,1,5,predictors010,3
SL.ranger.fast_All,0.4569701164966675,USA,adcont,all,1,5,predictors010,3
SL.xgboost.fast_All,0.24517952820932304,USA,adcont,all,1,5,predictors010,3
SL.glmnet_All,0.3505808752926006,USA,adcont,all,2,1,predictors010,3
SL.ranger.fast_All,0.45307743722890553,USA,adcont,all,2,1,predictors010,3
SL.xgboost.fast_All,0.19634168747849387,USA,adcont,all,2,1,predictors010,3
SL.glmnet_All,0.23535047146436058,USA,adcont,all,2,2,predictors010,3
SL.ranger.fast_All,0.5448707320568354,USA,adcont,all,2,2,predictors010,3
SL.xgboost.fast_All,0.2197787964788038,USA,adcont,all,2,2,predictors010,3
SL.glmnet_All,0.31540532079964195,USA,adcont,all,2,3,predictors010,3
SL.ranger.fast_All,0.5069105769628206,USA,adcont,all,2,3,predictors010,3
SL.xgboost.fast_All,0.1776841022375375,USA,adcont,all,2,3,predictors010,3
SL.glmnet_All,0.30332621602753734,USA,adcont,all,2,4,predictors010,3
SL.ranger.fast_All,0.4846377626782899,USA,adcont,all,2,4,predictors010,3
SL.xgboost.fast_All,0.21203602129417276,USA,adcont,all,2,4,predictors010,3
SL.glmnet_All,0.3159381724483221,USA,adcont,all,2,5,predictors010,3
SL.ranger.fast_All,0.47799420523279856,USA,adcont,all,2,5,predictors010,3
SL.xgboost.fast_All,0.20606762231887932,USA,adcont,all,2,5,predictors010,3
SL.glmnet_All,0.3201030796021343,USA,adcont,all,3,1,predictors010,3
SL.ranger.fast_All,0.48437159763957466,USA,adcont,all,3,1,predictors010,3
SL.xgboost.fast_All,0.19552532275829104,USA,adcont,all,3,1,predictors010,3
SL.glmnet_All,0.28463046279263987,USA,adcont,all,3,2,predictors010,3
SL.ranger.fast_All,0.5398876612347386,USA,adcont,all,3,2,predictors010,3
SL.xgboost.fast_All,0.17548187597262138,USA,adcont,all,3,2,predictors010,3
SL.glmnet_All,0.3324664253619231,USA,adcont,all,3,3,predictors010,3
SL.ranger.fast_All,0.45388865619008134,USA,adcont,all,3,3,predictors010,3
SL.xgboost.fast_All,0.21364491844799563,USA,adcont,all,3,3,predictors010,3
SL.glmnet_All,0.3464391420784684,USA,adcont,all,3,4,predictors010,3
SL.ranger.fast_All,0.4297947305096201,USA,adcont,all,3,4,predictors010,3
SL.xgboost.fast_All,0.2237661274119115,USA,adcont,all,3,4,predictors010,3
SL.glmnet_All,0.3194369966522307,USA,adcont,all,3,5,predictors010,3
SL.ranger.fast_All,0.4351916165324748,USA,adcont,all,3,5,predictors010,3
SL.xgboost.fast_All,0.24537138681529458,USA,adcont,all,3,5,predictors010,3
SL.glmnet_All,0.5235076444531536,GERMANY,adcont,all,1,1,predictors010,3
SL.ranger.fast_All,0.3056565064307017,GERMANY,adcont,all,1,1,predictors010,3
SL.xgboost.fast_All,0.17083584911614486,GERMANY,adcont,all,1,1,predictors010,3
