Algo,Weight,Country,Outcome,Group,Rep,Fold,Predictor_Set,Min_Obs
SL.xgboost.fast_All,0.47224048333302204,GERMANY,top50,childbottom20,2,2,famincedu,1
SL.glmnet_All,0.3340590287083316,GERMANY,top50,childbottom20,2,3,famincedu,1
SL.ranger.fast_All,0.6659409712916684,GERMANY,top50,childbottom20,2,3,famincedu,1
SL.xgboost.fast_All,0,GERMANY,top50,childbottom20,2,3,famincedu,1
SL.glmnet_All,0.9691055628382867,GERMANY,top50,childbottom20,2,4,famincedu,1
SL.ranger.fast_All,0,GERMANY,top50,childbottom20,2,4,famincedu,1
SL.xgboost.fast_All,0.0308944371617133,GERMANY,top50,childbottom20,2,4,famincedu,1
SL.glmnet_All,0.8660885677002069,GERMANY,top50,childbottom20,2,5,famincedu,1
SL.ranger.fast_All,0,GERMANY,top50,childbottom20,2,5,famincedu,1
SL.xgboost.fast_All,0.13391143229979313,GERMANY,top50,childbottom20,2,5,famincedu,1
SL.glmnet_All,0,GERMANY,top50,childbottom20,3,1,famincedu,1
SL.ranger.fast_All,1,GERMANY,top50,childbottom20,3,1,famincedu,1
SL.xgboost.fast_All,0,GERMANY,top50,childbottom20,3,1,famincedu,1
SL.glmnet_All,0.6673657934374255,GERMANY,top50,childbottom20,3,2,famincedu,1
SL.ranger.fast_All,0,GERMANY,top50,childbottom20,3,2,famincedu,1
SL.xgboost.fast_All,0.3326342065625746,GERMANY,top50,childbottom20,3,2,famincedu,1
SL.glmnet_All,0.6293578491884894,GERMANY,top50,childbottom20,3,3,famincedu,1
SL.ranger.fast_All,0.3513675532465041,GERMANY,top50,childbottom20,3,3,famincedu,1
SL.xgboost.fast_All,0.019274597565006553,GERMANY,top50,childbottom20,3,3,famincedu,1
SL.glmnet_All,0.6078695256180837,GERMANY,top50,childbottom20,3,4,famincedu,1
SL.ranger.fast_All,0.3921304743819162,GERMANY,top50,childbottom20,3,4,famincedu,1
SL.xgboost.fast_All,0,GERMANY,top50,childbottom20,3,4,famincedu,1
SL.glmnet_All,1,GERMANY,top50,childbottom20,3,5,famincedu,1
SL.ranger.fast_All,0,GERMANY,top50,childbottom20,3,5,famincedu,1
SL.xgboost.fast_All,0,GERMANY,top50,childbottom20,3,5,famincedu,1
SL.glmnet_All,0.3287301350400114,AUSTRALIA,top50,childbottom20,1,1,famincedu,1
SL.ranger.fast_All,0.6712698649599886,AUSTRALIA,top50,childbottom20,1,1,famincedu,1
SL.xgboost.fast_All,0,AUSTRALIA,top50,childbottom20,1,1,famincedu,1
SL.glmnet_All,1,AUSTRALIA,top50,childbottom20,1,2,famincedu,1
SL.ranger.fast_All,0,AUSTRALIA,top50,childbottom20,1,2,famincedu,1
SL.xgboost.fast_All,0,AUSTRALIA,top50,childbottom20,1,2,famincedu,1
SL.glmnet_All,1,AUSTRALIA,top50,childbottom20,1,3,famincedu,1
SL.ranger.fast_All,0,AUSTRALIA,top50,childbottom20,1,3,famincedu,1
SL.xgboost.fast_All,0,AUSTRALIA,top50,childbottom20,1,3,famincedu,1
SL.glmnet_All,0.5753008997310662,AUSTRALIA,top50,childbottom20,1,4,famincedu,1
SL.ranger.fast_All,0.42469910026893376,AUSTRALIA,top50,childbottom20,1,4,famincedu,1
SL.xgboost.fast_All,0,AUSTRALIA,top50,childbottom20,1,4,famincedu,1
SL.glmnet_All,0.24080482833974748,AUSTRALIA,top50,childbottom20,1,5,famincedu,1
SL.ranger.fast_All,0.7591951716602525,AUSTRALIA,top50,childbottom20,1,5,famincedu,1
SL.xgboost.fast_All,0,AUSTRALIA,top50,childbottom20,1,5,famincedu,1
SL.glmnet_All,0.7870319024432616,AUSTRALIA,top50,childbottom20,2,1,famincedu,1
SL.ranger.fast_All,0.2129680975567384,AUSTRALIA,top50,childbottom20,2,1,famincedu,1
SL.xgboost.fast_All,0,AUSTRALIA,top50,childbottom20,2,1,famincedu,1
SL.glmnet_All,0.02050353852851007,AUSTRALIA,top50,childbottom20,2,2,famincedu,1
SL.ranger.fast_All,0.9794964614714899,AUSTRALIA,top50,childbottom20,2,2,famincedu,1
SL.xgboost.fast_All,0,AUSTRALIA,top50,childbottom20,2,2,famincedu,1
SL.glmnet_All,0.6831398432397626,AUSTRALIA,top50,childbottom20,2,3,famincedu,1
SL.ranger.fast_All,0.3168601567602373,AUSTRALIA,top50,childbottom20,2,3,famincedu,1
SL.xgboost.fast_All,0,AUSTRALIA,top50,childbottom20,2,3,famincedu,1
SL.glmnet_All,0,AUSTRALIA,top50,childbottom20,2,4,famincedu,1
SL.ranger.fast_All,1,AUSTRALIA,top50,childbottom20,2,4,famincedu,1
SL.xgboost.fast_All,0,AUSTRALIA,top50,childbottom20,2,4,famincedu,1
SL.glmnet_All,0.4372677123171748,AUSTRALIA,top50,childbottom20,2,5,famincedu,1
SL.ranger.fast_All,0.5627322876828251,AUSTRALIA,top50,childbottom20,2,5,famincedu,1
SL.xgboost.fast_All,0,AUSTRALIA,top50,childbottom20,2,5,famincedu,1
SL.glmnet_All,0.7777461306506679,AUSTRALIA,top50,childbottom20,3,1,famincedu,1
