Algo,Weight,Country,Outcome,Group,Rep,Fold,Predictor_Set,Min_Obs
SL.glmnet_All,0.5526347973801782,GERMANY,poverty,all,2,5,predictors010,1
SL.ranger.fast_All,0.4326951786686304,GERMANY,poverty,all,2,5,predictors010,1
SL.xgboost.fast_All,0.014670023951191446,GERMANY,poverty,all,2,5,predictors010,1
SL.glmnet_All,0.7748551015737404,GERMANY,poverty,all,3,1,predictors010,1
SL.ranger.fast_All,0.22514489842625957,GERMANY,poverty,all,3,1,predictors010,1
SL.xgboost.fast_All,0,GERMANY,poverty,all,3,1,predictors010,1
SL.glmnet_All,0.7731119661575212,GERMANY,poverty,all,3,2,predictors010,1
SL.ranger.fast_All,0.11198078644974954,GERMANY,poverty,all,3,2,predictors010,1
SL.xgboost.fast_All,0.11490724739272934,GERMANY,poverty,all,3,2,predictors010,1
SL.glmnet_All,0.8412145475456321,GERMANY,poverty,all,3,3,predictors010,1
SL.ranger.fast_All,0.08674637524117387,GERMANY,poverty,all,3,3,predictors010,1
SL.xgboost.fast_All,0.07203907721319401,GERMANY,poverty,all,3,3,predictors010,1
SL.glmnet_All,0.6191599748275565,GERMANY,poverty,all,3,4,predictors010,1
SL.ranger.fast_All,0.370443208992153,GERMANY,poverty,all,3,4,predictors010,1
SL.xgboost.fast_All,0.010396816180290503,GERMANY,poverty,all,3,4,predictors010,1
SL.glmnet_All,0.6667812660055633,GERMANY,poverty,all,3,5,predictors010,1
SL.ranger.fast_All,0.32194166390878093,GERMANY,poverty,all,3,5,predictors010,1
SL.xgboost.fast_All,0.01127707008565586,GERMANY,poverty,all,3,5,predictors010,1
SL.glmnet_All,0.5190001132179162,AUSTRALIA,poverty,all,1,1,predictors010,1
SL.ranger.fast_All,0.46769143265704627,AUSTRALIA,poverty,all,1,1,predictors010,1
SL.xgboost.fast_All,0.01330845412503745,AUSTRALIA,poverty,all,1,1,predictors010,1
SL.glmnet_All,0.6341445421511586,AUSTRALIA,poverty,all,1,2,predictors010,1
SL.ranger.fast_All,0.20071976069608993,AUSTRALIA,poverty,all,1,2,predictors010,1
SL.xgboost.fast_All,0.16513569715275156,AUSTRALIA,poverty,all,1,2,predictors010,1
SL.glmnet_All,0.284590736297266,AUSTRALIA,poverty,all,1,3,predictors010,1
SL.ranger.fast_All,0.667682211117017,AUSTRALIA,poverty,all,1,3,predictors010,1
SL.xgboost.fast_All,0.04772705258571707,AUSTRALIA,poverty,all,1,3,predictors010,1
SL.glmnet_All,0.6622910115382155,AUSTRALIA,poverty,all,1,4,predictors010,1
SL.ranger.fast_All,0.18073606793225674,AUSTRALIA,poverty,all,1,4,predictors010,1
SL.xgboost.fast_All,0.15697292052952772,AUSTRALIA,poverty,all,1,4,predictors010,1
SL.glmnet_All,0.6171018598432833,AUSTRALIA,poverty,all,1,5,predictors010,1
SL.ranger.fast_All,0.3684252163305363,AUSTRALIA,poverty,all,1,5,predictors010,1
SL.xgboost.fast_All,0.014472923826180439,AUSTRALIA,poverty,all,1,5,predictors010,1
SL.glmnet_All,0.4662439084440884,AUSTRALIA,poverty,all,2,1,predictors010,1
SL.ranger.fast_All,0.5260813918601586,AUSTRALIA,poverty,all,2,1,predictors010,1
SL.xgboost.fast_All,0.007674699695753141,AUSTRALIA,poverty,all,2,1,predictors010,1
SL.glmnet_All,0.4432857768529357,AUSTRALIA,poverty,all,2,2,predictors010,1
SL.ranger.fast_All,0.5567142231470643,AUSTRALIA,poverty,all,2,2,predictors010,1
SL.xgboost.fast_All,0,AUSTRALIA,poverty,all,2,2,predictors010,1
SL.glmnet_All,0.355125813481839,AUSTRALIA,poverty,all,2,3,predictors010,1
SL.ranger.fast_All,0.6095620769125286,AUSTRALIA,poverty,all,2,3,predictors010,1
SL.xgboost.fast_All,0.03531210960563248,AUSTRALIA,poverty,all,2,3,predictors010,1
SL.glmnet_All,0.46662396152669816,AUSTRALIA,poverty,all,2,4,predictors010,1
SL.ranger.fast_All,0.41828236572308536,AUSTRALIA,poverty,all,2,4,predictors010,1
SL.xgboost.fast_All,0.1150936727502164,AUSTRALIA,poverty,all,2,4,predictors010,1
SL.glmnet_All,0.6582616234330195,AUSTRALIA,poverty,all,2,5,predictors010,1
SL.ranger.fast_All,0.24818265483094593,AUSTRALIA,poverty,all,2,5,predictors010,1
SL.xgboost.fast_All,0.09355572173603467,AUSTRALIA,poverty,all,2,5,predictors010,1
SL.glmnet_All,0.6024325181852515,AUSTRALIA,poverty,all,3,1,predictors010,1
SL.ranger.fast_All,0.39634923989216964,AUSTRALIA,poverty,all,3,1,predictors010,1
SL.xgboost.fast_All,0.0012182419225788925,AUSTRALIA,poverty,all,3,1,predictors010,1
SL.glmnet_All,0.36959530600532936,AUSTRALIA,poverty,all,3,2,predictors010,1
SL.ranger.fast_All,0.6304046939946706,AUSTRALIA,poverty,all,3,2,predictors010,1
SL.xgboost.fast_All,0,AUSTRALIA,poverty,all,3,2,predictors010,1
SL.glmnet_All,0.835493524989073,AUSTRALIA,poverty,all,3,3,predictors010,1
SL.ranger.fast_All,0.11017599985717327,AUSTRALIA,poverty,all,3,3,predictors010,1
SL.xgboost.fast_All,0.054330475153753735,AUSTRALIA,poverty,all,3,3,predictors010,1
SL.glmnet_All,0.5582819471419946,AUSTRALIA,poverty,all,3,4,predictors010,1
SL.ranger.fast_All,0.38995476681886165,AUSTRALIA,poverty,all,3,4,predictors010,1
SL.xgboost.fast_All,0.05176328603914373,AUSTRALIA,poverty,all,3,4,predictors010,1
SL.glmnet_All,0.6034532564689158,AUSTRALIA,poverty,all,3,5,predictors010,1
SL.ranger.fast_All,0.29937566630022294,AUSTRALIA,poverty,all,3,5,predictors010,1
SL.xgboost.fast_All,0.09717107723086123,AUSTRALIA,poverty,all,3,5,predictors010,1
SL.glmnet_All,0.3610313551503587,KOREA,poverty,all,1,1,predictors010,1
SL.ranger.fast_All,0.5420692430639951,KOREA,poverty,all,1,1,predictors010,1
SL.xgboost.fast_All,0.09689940178564624,KOREA,poverty,all,1,1,predictors010,1
SL.glmnet_All,0.02926994336086209,KOREA,poverty,all,1,2,predictors010,1
SL.ranger.fast_All,0.9217573439653148,KOREA,poverty,all,1,2,predictors010,1
SL.xgboost.fast_All,0.04897271267382309,KOREA,poverty,all,1,2,predictors010,1
SL.glmnet_All,0.27422551779668597,KOREA,poverty,all,1,3,predictors010,1
SL.ranger.fast_All,0.6223726922850947,KOREA,poverty,all,1,3,predictors010,1
SL.xgboost.fast_All,0.10340178991821929,KOREA,poverty,all,1,3,predictors010,1
SL.glmnet_All,0.09654891492223466,KOREA,poverty,all,1,4,predictors010,1
SL.ranger.fast_All,0.8493769695329609,KOREA,poverty,all,1,4,predictors010,1
SL.xgboost.fast_All,0.05407411554480429,KOREA,poverty,all,1,4,predictors010,1
SL.glmnet_All,0.04819914987102495,KOREA,poverty,all,1,5,predictors010,1
SL.ranger.fast_All,0.9518008501289751,KOREA,poverty,all,1,5,predictors010,1
SL.xgboost.fast_All,0,KOREA,poverty,all,1,5,predictors010,1
SL.glmnet_All,0.2902622307378963,KOREA,poverty,all,2,1,predictors010,1
SL.ranger.fast_All,0.7097377692621036,KOREA,poverty,all,2,1,predictors010,1
SL.xgboost.fast_All,0,KOREA,poverty,all,2,1,predictors010,1
SL.glmnet_All,0.2460934069236033,KOREA,poverty,all,2,2,predictors010,1
SL.ranger.fast_All,0.6343162121865594,KOREA,poverty,all,2,2,predictors010,1
SL.xgboost.fast_All,0.11959038088983717,KOREA,poverty,all,2,2,predictors010,1
SL.glmnet_All,0.452695165159267,KOREA,poverty,all,2,3,predictors010,1
SL.ranger.fast_All,0.49751743366081913,KOREA,poverty,all,2,3,predictors010,1
SL.xgboost.fast_All,0.049787401179913836,KOREA,poverty,all,2,3,predictors010,1
SL.glmnet_All,0,KOREA,poverty,all,2,4,predictors010,1
SL.ranger.fast_All,0.9489516216169807,KOREA,poverty,all,2,4,predictors010,1
SL.xgboost.fast_All,0.05104837838301932,KOREA,poverty,all,2,4,predictors010,1
SL.glmnet_All,0.05908619895761887,KOREA,poverty,all,2,5,predictors010,1
SL.ranger.fast_All,0.830909432873707,KOREA,poverty,all,2,5,predictors010,1
SL.xgboost.fast_All,0.11000436816867418,KOREA,poverty,all,2,5,predictors010,1
SL.glmnet_All,0,KOREA,poverty,all,3,1,predictors010,1
SL.ranger.fast_All,0.899443318196096,KOREA,poverty,all,3,1,predictors010,1
SL.xgboost.fast_All,0.10055668180390412,KOREA,poverty,all,3,1,predictors010,1
SL.glmnet_All,0.1697751283173264,KOREA,poverty,all,3,2,predictors010,1
SL.ranger.fast_All,0.8302248716826734,KOREA,poverty,all,3,2,predictors010,1
SL.xgboost.fast_All,0,KOREA,poverty,all,3,2,predictors010,1
SL.glmnet_All,0.1001781364067824,KOREA,poverty,all,3,3,predictors010,1
SL.ranger.fast_All,0.8998218635932176,KOREA,poverty,all,3,3,predictors010,1
SL.xgboost.fast_All,0,KOREA,poverty,all,3,3,predictors010,1
SL.glmnet_All,0,KOREA,poverty,all,3,4,predictors010,1
SL.ranger.fast_All,0.999321280420142,KOREA,poverty,all,3,4,predictors010,1
SL.xgboost.fast_All,6.787195798580695e-4,KOREA,poverty,all,3,4,predictors010,1
SL.glmnet_All,0.25040324804203073,KOREA,poverty,all,3,5,predictors010,1
SL.ranger.fast_All,0.7371056691792435,KOREA,poverty,all,3,5,predictors010,1
SL.xgboost.fast_All,0.012491082778725765,KOREA,poverty,all,3,5,predictors010,1
SL.glmnet_All,0.6859404705919834,UK,poverty,all,1,1,predictors010,1
SL.ranger.fast_All,0.3140595294080166,UK,poverty,all,1,1,predictors010,1
SL.xgboost.fast_All,0,UK,poverty,all,1,1,predictors010,1
SL.glmnet_All,0.7114497920710777,UK,poverty,all,1,2,predictors010,1
SL.ranger.fast_All,0.14186050469619124,UK,poverty,all,1,2,predictors010,1
SL.xgboost.fast_All,0.1466897032327311,UK,poverty,all,1,2,predictors010,1
SL.glmnet_All,0.49413702646505814,UK,poverty,all,1,3,predictors010,1
SL.ranger.fast_All,0.46384970901473493,UK,poverty,all,1,3,predictors010,1
SL.xgboost.fast_All,0.042013264520207004,UK,poverty,all,1,3,predictors010,1
SL.glmnet_All,0.6940478108365259,UK,poverty,all,1,4,predictors010,1
SL.ranger.fast_All,0.30020578088617805,UK,poverty,all,1,4,predictors010,1
SL.xgboost.fast_All,0.0057464082772959914,UK,poverty,all,1,4,predictors010,1
SL.glmnet_All,0.5582709409962282,UK,poverty,all,1,5,predictors010,1
SL.ranger.fast_All,0.4417290590037718,UK,poverty,all,1,5,predictors010,1
SL.xgboost.fast_All,0,UK,poverty,all,1,5,predictors010,1
SL.glmnet_All,0.046952614296238065,UK,poverty,all,2,1,predictors010,1
SL.ranger.fast_All,0.953047385703762,UK,poverty,all,2,1,predictors010,1
SL.xgboost.fast_All,0,UK,poverty,all,2,1,predictors010,1
SL.glmnet_All,0.7273116591508665,UK,poverty,all,2,2,predictors010,1
SL.ranger.fast_All,0.1808042034452977,UK,poverty,all,2,2,predictors010,1
SL.xgboost.fast_All,0.091884137403835775,UK,poverty,all,2,2,predictors010,1
SL.glmnet_All,0.45094558680606417,UK,poverty,all,2,3,predictors010,1
SL.ranger.fast_All,0.4436375413429661,UK,poverty,all,2,3,predictors010,1
SL.xgboost.fast_All,0.10541687185096975,UK,poverty,all,2,3,predictors010,1
SL.glmnet_All,0.39625360394677345,UK,poverty,all,2,4,predictors010,1
SL.ranger.fast_All,0.595899563822267,UK,poverty,all,2,4,predictors010,1
SL.xgboost.fast_All,0.007846832230959508,UK,poverty,all,2,4,predictors010,1
SL.glmnet_All,0.7980031796283305,UK,poverty,all,2,5,predictors010,1
SL.ranger.fast_All,0.17938657561733984,UK,poverty,all,2,5,predictors010,1
SL.xgboost.fast_All,0.02261024475432958,UK,poverty,all,2,5,predictors010,1
SL.glmnet_All,0.5030966381718157,UK,poverty,all,3,1,predictors010,1
SL.ranger.fast_All,0.4154879801714169,UK,poverty,all,3,1,predictors010,1
SL.xgboost.fast_All,0.08141538165676737,UK,poverty,all,3,1,predictors010,1
SL.glmnet_All,0.4641673393149108,UK,poverty,all,3,2,predictors010,1
SL.ranger.fast_All,0.5358326606850892,UK,poverty,all,3,2,predictors010,1
SL.xgboost.fast_All,0,UK,poverty,all,3,2,predictors010,1
SL.glmnet_All,0.5023895400724928,UK,poverty,all,3,3,predictors010,1
SL.ranger.fast_All,0.3796702959820123,UK,poverty,all,3,3,predictors010,1
SL.xgboost.fast_All,0.11794016394549489,UK,poverty,all,3,3,predictors010,1
SL.glmnet_All,0.17899396240668378,UK,poverty,all,3,4,predictors010,1
SL.ranger.fast_All,0.7663637684542679,UK,poverty,all,3,4,predictors010,1
SL.xgboost.fast_All,0.05464226913904836,UK,poverty,all,3,4,predictors010,1
SL.glmnet_All,0.6186609844066405,UK,poverty,all,3,5,predictors010,1
SL.ranger.fast_All,0.31762457282478207,UK,poverty,all,3,5,predictors010,1
SL.xgboost.fast_All,0.06371444276857748,UK,poverty,all,3,5,predictors010,1
