Algo,Weight,Country,Outcome,Group,Rep,Fold,Predictor_Set,Min_Obs
SL.xgboost.fast_All,0.11701336024150541,GERMANY,adcont,all,2,1,predictors017,1
SL.glmnet_All,0.4829348820973035,GERMANY,adcont,all,2,2,predictors017,1
SL.ranger.fast_All,0.3741902494964655,GERMANY,adcont,all,2,2,predictors017,1
SL.xgboost.fast_All,0.14287486840623093,GERMANY,adcont,all,2,2,predictors017,1
SL.glmnet_All,0.4301423267029684,GERMANY,adcont,all,2,3,predictors017,1
SL.ranger.fast_All,0.3933242415134709,GERMANY,adcont,all,2,3,predictors017,1
SL.xgboost.fast_All,0.17653343178356076,GERMANY,adcont,all,2,3,predictors017,1
SL.glmnet_All,0.38490417973804436,GERMANY,adcont,all,2,4,predictors017,1
SL.ranger.fast_All,0.42939475128905336,GERMANY,adcont,all,2,4,predictors017,1
SL.xgboost.fast_All,0.1857010689729023,GERMANY,adcont,all,2,4,predictors017,1
SL.glmnet_All,0.3660922418465525,GERMANY,adcont,all,2,5,predictors017,1
SL.ranger.fast_All,0.4778346109447183,GERMANY,adcont,all,2,5,predictors017,1
SL.xgboost.fast_All,0.15607314720872922,GERMANY,adcont,all,2,5,predictors017,1
SL.glmnet_All,0.40838430476420673,GERMANY,adcont,all,3,1,predictors017,1
SL.ranger.fast_All,0.3937803295357504,GERMANY,adcont,all,3,1,predictors017,1
SL.xgboost.fast_All,0.19783536570004281,GERMANY,adcont,all,3,1,predictors017,1
SL.glmnet_All,0.41515927949364073,GERMANY,adcont,all,3,2,predictors017,1
SL.ranger.fast_All,0.40025009555129987,GERMANY,adcont,all,3,2,predictors017,1
SL.xgboost.fast_All,0.18459062495505948,GERMANY,adcont,all,3,2,predictors017,1
SL.glmnet_All,0.43581733904494113,GERMANY,adcont,all,3,3,predictors017,1
SL.ranger.fast_All,0.39596965699499964,GERMANY,adcont,all,3,3,predictors017,1
SL.xgboost.fast_All,0.1682130039600592,GERMANY,adcont,all,3,3,predictors017,1
SL.glmnet_All,0.5138943359057283,GERMANY,adcont,all,3,4,predictors017,1
SL.ranger.fast_All,0.33798616764275424,GERMANY,adcont,all,3,4,predictors017,1
SL.xgboost.fast_All,0.1481194964515174,GERMANY,adcont,all,3,4,predictors017,1
SL.glmnet_All,0.5246468686360143,GERMANY,adcont,all,3,5,predictors017,1
SL.ranger.fast_All,0.2932830926512417,GERMANY,adcont,all,3,5,predictors017,1
SL.xgboost.fast_All,0.18207003871274408,GERMANY,adcont,all,3,5,predictors017,1
SL.glmnet_All,0.35790646156637146,AUSTRALIA,adcont,all,1,1,predictors017,1
SL.ranger.fast_All,0.5411508387134419,AUSTRALIA,adcont,all,1,1,predictors017,1
SL.xgboost.fast_All,0.10094269972018657,AUSTRALIA,adcont,all,1,1,predictors017,1
SL.glmnet_All,0.45392191328549086,AUSTRALIA,adcont,all,1,2,predictors017,1
SL.ranger.fast_All,0.4276504970437633,AUSTRALIA,adcont,all,1,2,predictors017,1
SL.xgboost.fast_All,0.11842758967074575,AUSTRALIA,adcont,all,1,2,predictors017,1
SL.glmnet_All,0.23484005922095794,AUSTRALIA,adcont,all,1,3,predictors017,1
SL.ranger.fast_All,0.7064344980876824,AUSTRALIA,adcont,all,1,3,predictors017,1
SL.xgboost.fast_All,0.058725442691359576,AUSTRALIA,adcont,all,1,3,predictors017,1
SL.glmnet_All,0.5002487069953708,AUSTRALIA,adcont,all,1,4,predictors017,1
SL.ranger.fast_All,0.3000803964189665,AUSTRALIA,adcont,all,1,4,predictors017,1
SL.xgboost.fast_All,0.19967089658566253,AUSTRALIA,adcont,all,1,4,predictors017,1
SL.glmnet_All,0.2774921989709755,AUSTRALIA,adcont,all,1,5,predictors017,1
SL.ranger.fast_All,0.6721490477468329,AUSTRALIA,adcont,all,1,5,predictors017,1
SL.xgboost.fast_All,0.05035875328219156,AUSTRALIA,adcont,all,1,5,predictors017,1
SL.glmnet_All,0.3068416377960314,AUSTRALIA,adcont,all,2,1,predictors017,1
SL.ranger.fast_All,0.5301415126116426,AUSTRALIA,adcont,all,2,1,predictors017,1
SL.xgboost.fast_All,0.1630168495923259,AUSTRALIA,adcont,all,2,1,predictors017,1
SL.glmnet_All,0.41537867775671733,AUSTRALIA,adcont,all,2,2,predictors017,1
SL.ranger.fast_All,0.4838158650245831,AUSTRALIA,adcont,all,2,2,predictors017,1
SL.xgboost.fast_All,0.10080545721869967,AUSTRALIA,adcont,all,2,2,predictors017,1
SL.glmnet_All,0.19832341874603882,AUSTRALIA,adcont,all,2,3,predictors017,1
SL.ranger.fast_All,0.7010679901268887,AUSTRALIA,adcont,all,2,3,predictors017,1
SL.xgboost.fast_All,0.10060859112707254,AUSTRALIA,adcont,all,2,3,predictors017,1
SL.glmnet_All,0.3930294056517968,AUSTRALIA,adcont,all,2,4,predictors017,1
SL.ranger.fast_All,0.5063147584595497,AUSTRALIA,adcont,all,2,4,predictors017,1
SL.xgboost.fast_All,0.10065583588865355,AUSTRALIA,adcont,all,2,4,predictors017,1
SL.glmnet_All,0.29793319434143534,AUSTRALIA,adcont,all,2,5,predictors017,1
SL.ranger.fast_All,0.6138242015005907,AUSTRALIA,adcont,all,2,5,predictors017,1
SL.xgboost.fast_All,0.08824260415797398,AUSTRALIA,adcont,all,2,5,predictors017,1
SL.glmnet_All,0.32372807054615527,AUSTRALIA,adcont,all,3,1,predictors017,1
SL.ranger.fast_All,0.5631840617504789,AUSTRALIA,adcont,all,3,1,predictors017,1
SL.xgboost.fast_All,0.11308786770336589,AUSTRALIA,adcont,all,3,1,predictors017,1
SL.glmnet_All,0.349355698610382,AUSTRALIA,adcont,all,3,2,predictors017,1
SL.ranger.fast_All,0.5315758556900595,AUSTRALIA,adcont,all,3,2,predictors017,1
SL.xgboost.fast_All,0.11906844569955845,AUSTRALIA,adcont,all,3,2,predictors017,1
SL.glmnet_All,0.43551411058907435,AUSTRALIA,adcont,all,3,3,predictors017,1
SL.ranger.fast_All,0.505064544556071,AUSTRALIA,adcont,all,3,3,predictors017,1
SL.xgboost.fast_All,0.05942134485485476,AUSTRALIA,adcont,all,3,3,predictors017,1
SL.glmnet_All,0.35570582331270956,AUSTRALIA,adcont,all,3,4,predictors017,1
SL.ranger.fast_All,0.5748319751703755,AUSTRALIA,adcont,all,3,4,predictors017,1
SL.xgboost.fast_All,0.06946220151691487,AUSTRALIA,adcont,all,3,4,predictors017,1
SL.glmnet_All,0.41501075764361406,AUSTRALIA,adcont,all,3,5,predictors017,1
SL.ranger.fast_All,0.5394278891015826,AUSTRALIA,adcont,all,3,5,predictors017,1
SL.xgboost.fast_All,0.04556135325480351,AUSTRALIA,adcont,all,3,5,predictors017,1
SL.glmnet_All,0.6000603877759525,KOREA,adcont,all,1,1,predictors017,1
SL.ranger.fast_All,0.3681543785773691,KOREA,adcont,all,1,1,predictors017,1
SL.xgboost.fast_All,0.031785233646678304,KOREA,adcont,all,1,1,predictors017,1
SL.glmnet_All,0.5902967894698995,KOREA,adcont,all,1,2,predictors017,1
SL.ranger.fast_All,0.38538107307935277,KOREA,adcont,all,1,2,predictors017,1
SL.xgboost.fast_All,0.024322137450747777,KOREA,adcont,all,1,2,predictors017,1
SL.glmnet_All,0.5474096374640997,KOREA,adcont,all,1,3,predictors017,1
SL.ranger.fast_All,0.37067808456968415,KOREA,adcont,all,1,3,predictors017,1
SL.xgboost.fast_All,0.08191227796621622,KOREA,adcont,all,1,3,predictors017,1
SL.glmnet_All,0.31339138321593063,KOREA,adcont,all,1,4,predictors017,1
SL.ranger.fast_All,0.6751108060794947,KOREA,adcont,all,1,4,predictors017,1
SL.xgboost.fast_All,0.011497810704574679,KOREA,adcont,all,1,4,predictors017,1
SL.glmnet_All,0.4353802161511288,KOREA,adcont,all,1,5,predictors017,1
SL.ranger.fast_All,0.4135543052043648,KOREA,adcont,all,1,5,predictors017,1
SL.xgboost.fast_All,0.15106547864450634,KOREA,adcont,all,1,5,predictors017,1
SL.glmnet_All,0.6523487073969957,KOREA,adcont,all,2,1,predictors017,1
SL.ranger.fast_All,0.274732269936056,KOREA,adcont,all,2,1,predictors017,1
SL.xgboost.fast_All,0.07291902266694822,KOREA,adcont,all,2,1,predictors017,1
SL.glmnet_All,0.5089497703736087,KOREA,adcont,all,2,2,predictors017,1
SL.ranger.fast_All,0.39347468433037386,KOREA,adcont,all,2,2,predictors017,1
SL.xgboost.fast_All,0.09757554529601735,KOREA,adcont,all,2,2,predictors017,1
SL.glmnet_All,0.48515108470981194,KOREA,adcont,all,2,3,predictors017,1
SL.ranger.fast_All,0.514848915290188,KOREA,adcont,all,2,3,predictors017,1
SL.xgboost.fast_All,0,KOREA,adcont,all,2,3,predictors017,1
SL.glmnet_All,0.4763165109800644,KOREA,adcont,all,2,4,predictors017,1
SL.ranger.fast_All,0.47332976237335905,KOREA,adcont,all,2,4,predictors017,1
SL.xgboost.fast_All,0.050353726646576634,KOREA,adcont,all,2,4,predictors017,1
SL.glmnet_All,0.6396866471455006,KOREA,adcont,all,2,5,predictors017,1
SL.ranger.fast_All,0.2650321271774874,KOREA,adcont,all,2,5,predictors017,1
SL.xgboost.fast_All,0.09528122567701199,KOREA,adcont,all,2,5,predictors017,1
SL.glmnet_All,0.5197227913559672,KOREA,adcont,all,3,1,predictors017,1
SL.ranger.fast_All,0.35788784001616614,KOREA,adcont,all,3,1,predictors017,1
SL.xgboost.fast_All,0.12238936862786658,KOREA,adcont,all,3,1,predictors017,1
SL.glmnet_All,0.526514259994968,KOREA,adcont,all,3,2,predictors017,1
SL.ranger.fast_All,0.4029145786009251,KOREA,adcont,all,3,2,predictors017,1
SL.xgboost.fast_All,0.07057116140410681,KOREA,adcont,all,3,2,predictors017,1
SL.glmnet_All,0.386865220285165,KOREA,adcont,all,3,3,predictors017,1
SL.ranger.fast_All,0.5016795032537384,KOREA,adcont,all,3,3,predictors017,1
SL.xgboost.fast_All,0.11145527646109647,KOREA,adcont,all,3,3,predictors017,1
SL.glmnet_All,0.47343129604338813,KOREA,adcont,all,3,4,predictors017,1
SL.ranger.fast_All,0.422080930719254,KOREA,adcont,all,3,4,predictors017,1
SL.xgboost.fast_All,0.10448777323735774,KOREA,adcont,all,3,4,predictors017,1
SL.glmnet_All,0.5331672254047313,KOREA,adcont,all,3,5,predictors017,1
SL.ranger.fast_All,0.4390025066395111,KOREA,adcont,all,3,5,predictors017,1
SL.xgboost.fast_All,0.02783026795575762,KOREA,adcont,all,3,5,predictors017,1
SL.glmnet_All,0.47520481924592384,UK,adcont,all,1,1,predictors017,1
SL.ranger.fast_All,0.4010718526619784,UK,adcont,all,1,1,predictors017,1
SL.xgboost.fast_All,0.12372332809209792,UK,adcont,all,1,1,predictors017,1
SL.glmnet_All,0.49275450235773705,UK,adcont,all,1,2,predictors017,1
SL.ranger.fast_All,0.43413477915303605,UK,adcont,all,1,2,predictors017,1
SL.xgboost.fast_All,0.07311071848922689,UK,adcont,all,1,2,predictors017,1
SL.glmnet_All,0.4756908286809571,UK,adcont,all,1,3,predictors017,1
SL.ranger.fast_All,0.45090021455426593,UK,adcont,all,1,3,predictors017,1
SL.xgboost.fast_All,0.07340895676477699,UK,adcont,all,1,3,predictors017,1
SL.glmnet_All,0.6032194458319413,UK,adcont,all,1,4,predictors017,1
SL.ranger.fast_All,0.36976046480033886,UK,adcont,all,1,4,predictors017,1
SL.xgboost.fast_All,0.027020089367719734,UK,adcont,all,1,4,predictors017,1
SL.glmnet_All,0.8687670880689973,UK,adcont,all,1,5,predictors017,1
SL.ranger.fast_All,0.1312329119310027,UK,adcont,all,1,5,predictors017,1
SL.xgboost.fast_All,0,UK,adcont,all,1,5,predictors017,1
SL.glmnet_All,0.6279327350141944,UK,adcont,all,2,1,predictors017,1
SL.ranger.fast_All,0.31926016232686283,UK,adcont,all,2,1,predictors017,1
SL.xgboost.fast_All,0.05280710265894264,UK,adcont,all,2,1,predictors017,1
SL.glmnet_All,0.6260427003505654,UK,adcont,all,2,2,predictors017,1
SL.ranger.fast_All,0.2799925247817478,UK,adcont,all,2,2,predictors017,1
SL.xgboost.fast_All,0.09396477486768674,UK,adcont,all,2,2,predictors017,1
SL.glmnet_All,0.5900814855963579,UK,adcont,all,2,3,predictors017,1
SL.ranger.fast_All,0.381344438773368,UK,adcont,all,2,3,predictors017,1
SL.xgboost.fast_All,0.028574075630274195,UK,adcont,all,2,3,predictors017,1
SL.glmnet_All,0.5543451248549565,UK,adcont,all,2,4,predictors017,1
SL.ranger.fast_All,0.3737577138762339,UK,adcont,all,2,4,predictors017,1
SL.xgboost.fast_All,0.0718971612688096,UK,adcont,all,2,4,predictors017,1
SL.glmnet_All,0.763346839044961,UK,adcont,all,2,5,predictors017,1
SL.ranger.fast_All,0.18076671516977655,UK,adcont,all,2,5,predictors017,1
SL.xgboost.fast_All,0.05588644578526253,UK,adcont,all,2,5,predictors017,1
SL.glmnet_All,0.7391464327672018,UK,adcont,all,3,1,predictors017,1
SL.ranger.fast_All,0.23539901773089672,UK,adcont,all,3,1,predictors017,1
SL.xgboost.fast_All,0.02545454950190129,UK,adcont,all,3,1,predictors017,1
SL.glmnet_All,0.6836421658398029,UK,adcont,all,3,2,predictors017,1
SL.ranger.fast_All,0.27674433629600564,UK,adcont,all,3,2,predictors017,1
SL.xgboost.fast_All,0.039613497864191514,UK,adcont,all,3,2,predictors017,1
SL.glmnet_All,0.5999464062579449,UK,adcont,all,3,3,predictors017,1
SL.ranger.fast_All,0.3161576670009709,UK,adcont,all,3,3,predictors017,1
SL.xgboost.fast_All,0.0838959267410842,UK,adcont,all,3,3,predictors017,1
SL.glmnet_All,0.7996343796989427,UK,adcont,all,3,4,predictors017,1
SL.ranger.fast_All,0.18206955283308462,UK,adcont,all,3,4,predictors017,1
SL.xgboost.fast_All,0.018296067467972636,UK,adcont,all,3,4,predictors017,1
SL.glmnet_All,0.7592946486732048,UK,adcont,all,3,5,predictors017,1
SL.ranger.fast_All,0.17049452307901705,UK,adcont,all,3,5,predictors017,1
SL.xgboost.fast_All,0.07021082824777813,UK,adcont,all,3,5,predictors017,1
