Algo,Weight,Country,Outcome,Group,Rep,Fold,Predictor_Set,Min_Obs
SL.ranger.fast_All,0.20550597925363667,USA,top20,childtop20,2,3,predictors010,1
SL.xgboost.fast_All,0.060591391340848816,USA,top20,childtop20,2,3,predictors010,1
SL.glmnet_All,0.5649097738069253,USA,top20,childtop20,2,4,predictors010,1
SL.ranger.fast_All,0.23169580673153659,USA,top20,childtop20,2,4,predictors010,1
SL.xgboost.fast_All,0.20339441946153813,USA,top20,childtop20,2,4,predictors010,1
SL.glmnet_All,0.6283347018690257,USA,top20,childtop20,2,5,predictors010,1
SL.ranger.fast_All,0.3716652981309743,USA,top20,childtop20,2,5,predictors010,1
SL.xgboost.fast_All,0,USA,top20,childtop20,2,5,predictors010,1
SL.glmnet_All,0.550263566202686,USA,top20,childtop20,3,1,predictors010,1
SL.ranger.fast_All,0.2830390392438923,USA,top20,childtop20,3,1,predictors010,1
SL.xgboost.fast_All,0.1666973945534217,USA,top20,childtop20,3,1,predictors010,1
SL.glmnet_All,0.6598136126301499,USA,top20,childtop20,3,2,predictors010,1
SL.ranger.fast_All,0.3017838187873283,USA,top20,childtop20,3,2,predictors010,1
SL.xgboost.fast_All,0.038402568582521744,USA,top20,childtop20,3,2,predictors010,1
SL.glmnet_All,0.5894341141687977,USA,top20,childtop20,3,3,predictors010,1
SL.ranger.fast_All,0.3365757169258011,USA,top20,childtop20,3,3,predictors010,1
SL.xgboost.fast_All,0.07399016890540121,USA,top20,childtop20,3,3,predictors010,1
SL.glmnet_All,0.6292205718436662,USA,top20,childtop20,3,4,predictors010,1
SL.ranger.fast_All,0.29404616535831535,USA,top20,childtop20,3,4,predictors010,1
SL.xgboost.fast_All,0.07673326279801844,USA,top20,childtop20,3,4,predictors010,1
SL.glmnet_All,0.698833545028434,USA,top20,childtop20,3,5,predictors010,1
SL.ranger.fast_All,0.21178960612349224,USA,top20,childtop20,3,5,predictors010,1
SL.xgboost.fast_All,0.0893768488480738,USA,top20,childtop20,3,5,predictors010,1
SL.glmnet_All,0.4709557910887492,GERMANY,top20,childtop20,1,1,predictors010,1
SL.ranger.fast_All,0.16826473337002038,GERMANY,top20,childtop20,1,1,predictors010,1
SL.xgboost.fast_All,0.3607794755412305,GERMANY,top20,childtop20,1,1,predictors010,1
SL.glmnet_All,0.6776520516279156,GERMANY,top20,childtop20,1,2,predictors010,1
SL.ranger.fast_All,0.1681143764883808,GERMANY,top20,childtop20,1,2,predictors010,1
SL.xgboost.fast_All,0.15423357188370354,GERMANY,top20,childtop20,1,2,predictors010,1
SL.glmnet_All,0.4636439422486846,GERMANY,top20,childtop20,1,3,predictors010,1
SL.ranger.fast_All,0.3361675182663239,GERMANY,top20,childtop20,1,3,predictors010,1
SL.xgboost.fast_All,0.20018853948499143,GERMANY,top20,childtop20,1,3,predictors010,1
SL.glmnet_All,0.6506490730174785,GERMANY,top20,childtop20,1,4,predictors010,1
SL.ranger.fast_All,0,GERMANY,top20,childtop20,1,4,predictors010,1
SL.xgboost.fast_All,0.3493509269825215,GERMANY,top20,childtop20,1,4,predictors010,1
SL.glmnet_All,0.5030050818889911,GERMANY,top20,childtop20,1,5,predictors010,1
SL.ranger.fast_All,0.2966264119879326,GERMANY,top20,childtop20,1,5,predictors010,1
SL.xgboost.fast_All,0.20036850612307638,GERMANY,top20,childtop20,1,5,predictors010,1
SL.glmnet_All,0.5267118969696745,GERMANY,top20,childtop20,2,1,predictors010,1
SL.ranger.fast_All,0.15655995914316392,GERMANY,top20,childtop20,2,1,predictors010,1
SL.xgboost.fast_All,0.31672814388716153,GERMANY,top20,childtop20,2,1,predictors010,1
SL.glmnet_All,0.7644824155447101,GERMANY,top20,childtop20,2,2,predictors010,1
SL.ranger.fast_All,0,GERMANY,top20,childtop20,2,2,predictors010,1
SL.xgboost.fast_All,0.23551758445528995,GERMANY,top20,childtop20,2,2,predictors010,1
SL.glmnet_All,0.6111334471862359,GERMANY,top20,childtop20,2,3,predictors010,1
SL.ranger.fast_All,0.16132278854008844,GERMANY,top20,childtop20,2,3,predictors010,1
SL.xgboost.fast_All,0.2275437642736758,GERMANY,top20,childtop20,2,3,predictors010,1
SL.glmnet_All,0.33726863148370273,GERMANY,top20,childtop20,2,4,predictors010,1
SL.ranger.fast_All,0.2826716430868676,GERMANY,top20,childtop20,2,4,predictors010,1
SL.xgboost.fast_All,0.3800597254294298,GERMANY,top20,childtop20,2,4,predictors010,1
SL.glmnet_All,0.7067146429867442,GERMANY,top20,childtop20,2,5,predictors010,1
SL.ranger.fast_All,0.17426047198357608,GERMANY,top20,childtop20,2,5,predictors010,1
SL.xgboost.fast_All,0.11902488502967974,GERMANY,top20,childtop20,2,5,predictors010,1
SL.glmnet_All,0.4474860098714979,GERMANY,top20,childtop20,3,1,predictors010,1
SL.ranger.fast_All,0.34419562977374746,GERMANY,top20,childtop20,3,1,predictors010,1
SL.xgboost.fast_All,0.20831836035475454,GERMANY,top20,childtop20,3,1,predictors010,1
SL.glmnet_All,0.8052705615840977,GERMANY,top20,childtop20,3,2,predictors010,1
SL.ranger.fast_All,0.02651725501032087,GERMANY,top20,childtop20,3,2,predictors010,1
SL.xgboost.fast_All,0.16821218340558142,GERMANY,top20,childtop20,3,2,predictors010,1
SL.glmnet_All,0.5340189001032145,GERMANY,top20,childtop20,3,3,predictors010,1
SL.ranger.fast_All,0.16349055031249607,GERMANY,top20,childtop20,3,3,predictors010,1
SL.xgboost.fast_All,0.3024905495842895,GERMANY,top20,childtop20,3,3,predictors010,1
SL.glmnet_All,0.38811058943313126,GERMANY,top20,childtop20,3,4,predictors010,1
SL.ranger.fast_All,0.2232145201413447,GERMANY,top20,childtop20,3,4,predictors010,1
SL.xgboost.fast_All,0.38867489042552394,GERMANY,top20,childtop20,3,4,predictors010,1
SL.glmnet_All,0.6855196008895875,GERMANY,top20,childtop20,3,5,predictors010,1
SL.ranger.fast_All,0.2336576797816409,GERMANY,top20,childtop20,3,5,predictors010,1
SL.xgboost.fast_All,0.08082271932877161,GERMANY,top20,childtop20,3,5,predictors010,1
SL.glmnet_All,0.9353305032419625,AUSTRALIA,top20,childtop20,1,1,predictors010,1
SL.ranger.fast_All,0,AUSTRALIA,top20,childtop20,1,1,predictors010,1
SL.xgboost.fast_All,0.06466949675803743,AUSTRALIA,top20,childtop20,1,1,predictors010,1
SL.glmnet_All,0.7512655149914151,AUSTRALIA,top20,childtop20,1,2,predictors010,1
SL.ranger.fast_All,0.23303948091545823,AUSTRALIA,top20,childtop20,1,2,predictors010,1
SL.xgboost.fast_All,0.015695004093126564,AUSTRALIA,top20,childtop20,1,2,predictors010,1
SL.glmnet_All,0.8128342237889477,AUSTRALIA,top20,childtop20,1,3,predictors010,1
SL.ranger.fast_All,0,AUSTRALIA,top20,childtop20,1,3,predictors010,1
SL.xgboost.fast_All,0.18716577621105238,AUSTRALIA,top20,childtop20,1,3,predictors010,1
SL.glmnet_All,0.6584398575921009,AUSTRALIA,top20,childtop20,1,4,predictors010,1
SL.ranger.fast_All,0.34021928534654394,AUSTRALIA,top20,childtop20,1,4,predictors010,1
SL.xgboost.fast_All,0.0013408570613551829,AUSTRALIA,top20,childtop20,1,4,predictors010,1
SL.glmnet_All,0.7289585649938434,AUSTRALIA,top20,childtop20,1,5,predictors010,1
SL.ranger.fast_All,0.24225352010797435,AUSTRALIA,top20,childtop20,1,5,predictors010,1
SL.xgboost.fast_All,0.028787914898182363,AUSTRALIA,top20,childtop20,1,5,predictors010,1
SL.glmnet_All,0.899442481856666,AUSTRALIA,top20,childtop20,2,1,predictors010,1
SL.ranger.fast_All,0,AUSTRALIA,top20,childtop20,2,1,predictors010,1
SL.xgboost.fast_All,0.10055751814333397,AUSTRALIA,top20,childtop20,2,1,predictors010,1
SL.glmnet_All,0.7225163141167519,AUSTRALIA,top20,childtop20,2,2,predictors010,1
SL.ranger.fast_All,0.15984035272081076,AUSTRALIA,top20,childtop20,2,2,predictors010,1
SL.xgboost.fast_All,0.11764333316243739,AUSTRALIA,top20,childtop20,2,2,predictors010,1
SL.glmnet_All,0.994506871252035,AUSTRALIA,top20,childtop20,2,3,predictors010,1
SL.ranger.fast_All,0,AUSTRALIA,top20,childtop20,2,3,predictors010,1
SL.xgboost.fast_All,0.005493128747964984,AUSTRALIA,top20,childtop20,2,3,predictors010,1
SL.glmnet_All,1,AUSTRALIA,top20,childtop20,2,4,predictors010,1
SL.ranger.fast_All,0,AUSTRALIA,top20,childtop20,2,4,predictors010,1
SL.xgboost.fast_All,0,AUSTRALIA,top20,childtop20,2,4,predictors010,1
SL.glmnet_All,0.7206890574986213,AUSTRALIA,top20,childtop20,2,5,predictors010,1
SL.ranger.fast_All,0,AUSTRALIA,top20,childtop20,2,5,predictors010,1
SL.xgboost.fast_All,0.2793109425013786,AUSTRALIA,top20,childtop20,2,5,predictors010,1
SL.glmnet_All,0.7292929057774423,AUSTRALIA,top20,childtop20,3,1,predictors010,1
SL.ranger.fast_All,0.229210761650412,AUSTRALIA,top20,childtop20,3,1,predictors010,1
SL.xgboost.fast_All,0.04149633257214572,AUSTRALIA,top20,childtop20,3,1,predictors010,1
SL.glmnet_All,1,AUSTRALIA,top20,childtop20,3,2,predictors010,1
SL.ranger.fast_All,0,AUSTRALIA,top20,childtop20,3,2,predictors010,1
SL.xgboost.fast_All,0,AUSTRALIA,top20,childtop20,3,2,predictors010,1
SL.glmnet_All,0.6036595915420788,AUSTRALIA,top20,childtop20,3,3,predictors010,1
SL.ranger.fast_All,0.2831913506863915,AUSTRALIA,top20,childtop20,3,3,predictors010,1
SL.xgboost.fast_All,0.11314905777152967,AUSTRALIA,top20,childtop20,3,3,predictors010,1
SL.glmnet_All,0.8130494202445234,AUSTRALIA,top20,childtop20,3,4,predictors010,1
SL.ranger.fast_All,0,AUSTRALIA,top20,childtop20,3,4,predictors010,1
SL.xgboost.fast_All,0.18695057975547652,AUSTRALIA,top20,childtop20,3,4,predictors010,1
SL.glmnet_All,0.8272404058303104,AUSTRALIA,top20,childtop20,3,5,predictors010,1
SL.ranger.fast_All,0.023225659696450896,AUSTRALIA,top20,childtop20,3,5,predictors010,1
SL.xgboost.fast_All,0.1495339344732386,AUSTRALIA,top20,childtop20,3,5,predictors010,1
SL.glmnet_All,0.035759394608870405,KOREA,top20,childtop20,1,1,predictors010,1
SL.ranger.fast_All,0.9642406053911297,KOREA,top20,childtop20,1,1,predictors010,1
SL.xgboost.fast_All,0,KOREA,top20,childtop20,1,1,predictors010,1
SL.glmnet_All,0.27885405215164727,KOREA,top20,childtop20,1,2,predictors010,1
SL.ranger.fast_All,0.7211459478483527,KOREA,top20,childtop20,1,2,predictors010,1
SL.xgboost.fast_All,0,KOREA,top20,childtop20,1,2,predictors010,1
SL.glmnet_All,0,KOREA,top20,childtop20,1,3,predictors010,1
SL.ranger.fast_All,1,KOREA,top20,childtop20,1,3,predictors010,1
SL.xgboost.fast_All,0,KOREA,top20,childtop20,1,3,predictors010,1
SL.glmnet_All,0,KOREA,top20,childtop20,1,4,predictors010,1
SL.ranger.fast_All,1,KOREA,top20,childtop20,1,4,predictors010,1
SL.xgboost.fast_All,0,KOREA,top20,childtop20,1,4,predictors010,1
SL.glmnet_All,0,KOREA,top20,childtop20,1,5,predictors010,1
SL.ranger.fast_All,0.9805024786091684,KOREA,top20,childtop20,1,5,predictors010,1
SL.xgboost.fast_All,0.01949752139083168,KOREA,top20,childtop20,1,5,predictors010,1
SL.glmnet_All,0.13392624957622778,KOREA,top20,childtop20,2,1,predictors010,1
SL.ranger.fast_All,0.8660737504237722,KOREA,top20,childtop20,2,1,predictors010,1
SL.xgboost.fast_All,0,KOREA,top20,childtop20,2,1,predictors010,1
SL.glmnet_All,0,KOREA,top20,childtop20,2,2,predictors010,1
SL.ranger.fast_All,1,KOREA,top20,childtop20,2,2,predictors010,1
SL.xgboost.fast_All,0,KOREA,top20,childtop20,2,2,predictors010,1
SL.glmnet_All,0,KOREA,top20,childtop20,2,3,predictors010,1
SL.ranger.fast_All,0.8276924420593315,KOREA,top20,childtop20,2,3,predictors010,1
SL.xgboost.fast_All,0.17230755794066863,KOREA,top20,childtop20,2,3,predictors010,1
SL.glmnet_All,0.24096951173584477,KOREA,top20,childtop20,2,4,predictors010,1
SL.ranger.fast_All,0.7590304882641552,KOREA,top20,childtop20,2,4,predictors010,1
SL.xgboost.fast_All,0,KOREA,top20,childtop20,2,4,predictors010,1
SL.glmnet_All,0,KOREA,top20,childtop20,2,5,predictors010,1
SL.ranger.fast_All,1,KOREA,top20,childtop20,2,5,predictors010,1
SL.xgboost.fast_All,0,KOREA,top20,childtop20,2,5,predictors010,1
SL.glmnet_All,0.24254170537479164,KOREA,top20,childtop20,3,1,predictors010,1
SL.ranger.fast_All,0.7574582946252084,KOREA,top20,childtop20,3,1,predictors010,1
SL.xgboost.fast_All,0,KOREA,top20,childtop20,3,1,predictors010,1
SL.glmnet_All,0.08406671996017119,KOREA,top20,childtop20,3,2,predictors010,1
SL.ranger.fast_All,0.8987412650488288,KOREA,top20,childtop20,3,2,predictors010,1
SL.xgboost.fast_All,0.017192014990999923,KOREA,top20,childtop20,3,2,predictors010,1
SL.glmnet_All,0,KOREA,top20,childtop20,3,3,predictors010,1
SL.ranger.fast_All,1,KOREA,top20,childtop20,3,3,predictors010,1
SL.xgboost.fast_All,0,KOREA,top20,childtop20,3,3,predictors010,1
SL.glmnet_All,0,KOREA,top20,childtop20,3,4,predictors010,1
SL.ranger.fast_All,1,KOREA,top20,childtop20,3,4,predictors010,1
SL.xgboost.fast_All,0,KOREA,top20,childtop20,3,4,predictors010,1
SL.glmnet_All,0.15209436333736556,KOREA,top20,childtop20,3,5,predictors010,1
SL.ranger.fast_All,0.8479056366626344,KOREA,top20,childtop20,3,5,predictors010,1
SL.xgboost.fast_All,0,KOREA,top20,childtop20,3,5,predictors010,1
SL.glmnet_All,0.1975367215305919,UK,top20,childtop20,1,1,predictors010,1
SL.ranger.fast_All,0.7624861253823,UK,top20,childtop20,1,1,predictors010,1
SL.xgboost.fast_All,0.03997715308710817,UK,top20,childtop20,1,1,predictors010,1
SL.glmnet_All,0.5287912529215381,UK,top20,childtop20,1,2,predictors010,1
SL.ranger.fast_All,0.3137987885004391,UK,top20,childtop20,1,2,predictors010,1
SL.xgboost.fast_All,0.15740995857802284,UK,top20,childtop20,1,2,predictors010,1
SL.glmnet_All,0.46660997372159946,UK,top20,childtop20,1,3,predictors010,1
SL.ranger.fast_All,0.3441358784468427,UK,top20,childtop20,1,3,predictors010,1
SL.xgboost.fast_All,0.1892541478315579,UK,top20,childtop20,1,3,predictors010,1
SL.glmnet_All,0.23332478802561157,UK,top20,childtop20,1,4,predictors010,1
SL.ranger.fast_All,0.7666752119743884,UK,top20,childtop20,1,4,predictors010,1
SL.xgboost.fast_All,0,UK,top20,childtop20,1,4,predictors010,1
SL.glmnet_All,0.8206139802224987,UK,top20,childtop20,1,5,predictors010,1
SL.ranger.fast_All,0.1793860197775013,UK,top20,childtop20,1,5,predictors010,1
SL.xgboost.fast_All,0,UK,top20,childtop20,1,5,predictors010,1
SL.glmnet_All,0.31916992814513456,UK,top20,childtop20,2,1,predictors010,1
SL.ranger.fast_All,0.6808300718548654,UK,top20,childtop20,2,1,predictors010,1
SL.xgboost.fast_All,0,UK,top20,childtop20,2,1,predictors010,1
SL.glmnet_All,0.3948319127488998,UK,top20,childtop20,2,2,predictors010,1
SL.ranger.fast_All,0.6051680872511003,UK,top20,childtop20,2,2,predictors010,1
SL.xgboost.fast_All,0,UK,top20,childtop20,2,2,predictors010,1
SL.glmnet_All,0.3506238238206001,UK,top20,childtop20,2,3,predictors010,1
SL.ranger.fast_All,0.5994665332843863,UK,top20,childtop20,2,3,predictors010,1
SL.xgboost.fast_All,0.0499096428950135,UK,top20,childtop20,2,3,predictors010,1
SL.glmnet_All,0.47091755986319034,UK,top20,childtop20,2,4,predictors010,1
SL.ranger.fast_All,0.5290824401368097,UK,top20,childtop20,2,4,predictors010,1
SL.xgboost.fast_All,0,UK,top20,childtop20,2,4,predictors010,1
SL.glmnet_All,0,UK,top20,childtop20,2,5,predictors010,1
SL.ranger.fast_All,0.8588421167658921,UK,top20,childtop20,2,5,predictors010,1
SL.xgboost.fast_All,0.14115788323410786,UK,top20,childtop20,2,5,predictors010,1
SL.glmnet_All,0.21519766257587977,UK,top20,childtop20,3,1,predictors010,1
SL.ranger.fast_All,0.7673983028032056,UK,top20,childtop20,3,1,predictors010,1
SL.xgboost.fast_All,0.017404034620914523,UK,top20,childtop20,3,1,predictors010,1
SL.glmnet_All,0.46812728202255577,UK,top20,childtop20,3,2,predictors010,1
SL.ranger.fast_All,0.38616625024667645,UK,top20,childtop20,3,2,predictors010,1
SL.xgboost.fast_All,0.14570646773076776,UK,top20,childtop20,3,2,predictors010,1
SL.glmnet_All,0.5980619656011996,UK,top20,childtop20,3,3,predictors010,1
SL.ranger.fast_All,0.4019380343988004,UK,top20,childtop20,3,3,predictors010,1
SL.xgboost.fast_All,0,UK,top20,childtop20,3,3,predictors010,1
SL.glmnet_All,0.759190705412396,UK,top20,childtop20,3,4,predictors010,1
SL.ranger.fast_All,0.24080929458760403,UK,top20,childtop20,3,4,predictors010,1
SL.xgboost.fast_All,0,UK,top20,childtop20,3,4,predictors010,1
SL.glmnet_All,0.927098801955355,UK,top20,childtop20,3,5,predictors010,1
SL.ranger.fast_All,0.04623384601533384,UK,top20,childtop20,3,5,predictors010,1
SL.xgboost.fast_All,0.026667352029311166,UK,top20,childtop20,3,5,predictors010,1
