Algo,Weight,Country,Outcome,Group,Rep,Fold,Predictor_Set,Min_Obs
SL.glmnet_All,0.40467956904870617,GERMANY,education,all,1,4,predictors017,1
SL.ranger.fast_All,0.5418777044264499,GERMANY,education,all,1,4,predictors017,1
SL.xgboost.fast_All,0.0534427265248439,GERMANY,education,all,1,4,predictors017,1
SL.glmnet_All,0.5535643690988937,GERMANY,education,all,1,5,predictors017,1
SL.ranger.fast_All,0.3262682599388435,GERMANY,education,all,1,5,predictors017,1
SL.xgboost.fast_All,0.12016737096226264,GERMANY,education,all,1,5,predictors017,1
SL.glmnet_All,0.3795618601813762,GERMANY,education,all,2,1,predictors017,1
SL.ranger.fast_All,0.4805244345371989,GERMANY,education,all,2,1,predictors017,1
SL.xgboost.fast_All,0.13991370528142488,GERMANY,education,all,2,1,predictors017,1
SL.glmnet_All,0.54494431481212,GERMANY,education,all,2,2,predictors017,1
SL.ranger.fast_All,0.38583579962913855,GERMANY,education,all,2,2,predictors017,1
SL.xgboost.fast_All,0.06921988555874144,GERMANY,education,all,2,2,predictors017,1
SL.glmnet_All,0.3430623586724323,GERMANY,education,all,2,3,predictors017,1
SL.ranger.fast_All,0.42328414242599915,GERMANY,education,all,2,3,predictors017,1
SL.xgboost.fast_All,0.23365349890156853,GERMANY,education,all,2,3,predictors017,1
SL.glmnet_All,0.4289950457120278,GERMANY,education,all,2,4,predictors017,1
SL.ranger.fast_All,0.46376284289328346,GERMANY,education,all,2,4,predictors017,1
SL.xgboost.fast_All,0.10724211139468884,GERMANY,education,all,2,4,predictors017,1
SL.glmnet_All,0.6505270841067481,GERMANY,education,all,2,5,predictors017,1
SL.ranger.fast_All,0.26233910129558097,GERMANY,education,all,2,5,predictors017,1
SL.xgboost.fast_All,0.08713381459767093,GERMANY,education,all,2,5,predictors017,1
SL.glmnet_All,0.5024505468451349,GERMANY,education,all,3,1,predictors017,1
SL.ranger.fast_All,0.37274419957237453,GERMANY,education,all,3,1,predictors017,1
SL.xgboost.fast_All,0.12480525358249057,GERMANY,education,all,3,1,predictors017,1
SL.glmnet_All,0.41143431923045737,GERMANY,education,all,3,2,predictors017,1
SL.ranger.fast_All,0.4347095486885284,GERMANY,education,all,3,2,predictors017,1
SL.xgboost.fast_All,0.15385613208101415,GERMANY,education,all,3,2,predictors017,1
SL.glmnet_All,0.4155536003230867,GERMANY,education,all,3,3,predictors017,1
SL.ranger.fast_All,0.4615336884216954,GERMANY,education,all,3,3,predictors017,1
SL.xgboost.fast_All,0.12291271125521785,GERMANY,education,all,3,3,predictors017,1
SL.glmnet_All,0.4459760490801933,GERMANY,education,all,3,4,predictors017,1
SL.ranger.fast_All,0.4882059478903885,GERMANY,education,all,3,4,predictors017,1
SL.xgboost.fast_All,0.06581800302941825,GERMANY,education,all,3,4,predictors017,1
SL.glmnet_All,0.37079280660820585,GERMANY,education,all,3,5,predictors017,1
SL.ranger.fast_All,0.40255993848441707,GERMANY,education,all,3,5,predictors017,1
SL.xgboost.fast_All,0.22664725490737705,GERMANY,education,all,3,5,predictors017,1
SL.glmnet_All,0.4903292093700821,AUSTRALIA,education,all,1,1,predictors017,1
SL.ranger.fast_All,0.3441448901614991,AUSTRALIA,education,all,1,1,predictors017,1
SL.xgboost.fast_All,0.16552590046841878,AUSTRALIA,education,all,1,1,predictors017,1
SL.glmnet_All,0.4578991651840507,AUSTRALIA,education,all,1,2,predictors017,1
SL.ranger.fast_All,0.5149109359179649,AUSTRALIA,education,all,1,2,predictors017,1
SL.xgboost.fast_All,0.02718989889798436,AUSTRALIA,education,all,1,2,predictors017,1
SL.glmnet_All,0.548013939528588,AUSTRALIA,education,all,1,3,predictors017,1
SL.ranger.fast_All,0.35189276366783434,AUSTRALIA,education,all,1,3,predictors017,1
SL.xgboost.fast_All,0.10009329680357774,AUSTRALIA,education,all,1,3,predictors017,1
SL.glmnet_All,0.3296120789269936,AUSTRALIA,education,all,1,4,predictors017,1
SL.ranger.fast_All,0.561005231941434,AUSTRALIA,education,all,1,4,predictors017,1
SL.xgboost.fast_All,0.10938268913157234,AUSTRALIA,education,all,1,4,predictors017,1
SL.glmnet_All,0.42530202757351765,AUSTRALIA,education,all,1,5,predictors017,1
SL.ranger.fast_All,0.5027548155486034,AUSTRALIA,education,all,1,5,predictors017,1
SL.xgboost.fast_All,0.07194315687787896,AUSTRALIA,education,all,1,5,predictors017,1
SL.glmnet_All,0.4881833060235077,AUSTRALIA,education,all,2,1,predictors017,1
SL.ranger.fast_All,0.4993031101813118,AUSTRALIA,education,all,2,1,predictors017,1
SL.xgboost.fast_All,0.012513583795180432,AUSTRALIA,education,all,2,1,predictors017,1
SL.glmnet_All,0.44626395958048504,AUSTRALIA,education,all,2,2,predictors017,1
SL.ranger.fast_All,0.4678486008676339,AUSTRALIA,education,all,2,2,predictors017,1
SL.xgboost.fast_All,0.08588743955188097,AUSTRALIA,education,all,2,2,predictors017,1
SL.glmnet_All,0.66068584156108,AUSTRALIA,education,all,2,3,predictors017,1
SL.ranger.fast_All,0.22818315309701157,AUSTRALIA,education,all,2,3,predictors017,1
SL.xgboost.fast_All,0.11113100534190845,AUSTRALIA,education,all,2,3,predictors017,1
SL.glmnet_All,0.7579514861102911,AUSTRALIA,education,all,2,4,predictors017,1
SL.ranger.fast_All,0.11034460799455385,AUSTRALIA,education,all,2,4,predictors017,1
SL.xgboost.fast_All,0.13170390589515515,AUSTRALIA,education,all,2,4,predictors017,1
SL.glmnet_All,0.5785746109266174,AUSTRALIA,education,all,2,5,predictors017,1
SL.ranger.fast_All,0.3304798506658966,AUSTRALIA,education,all,2,5,predictors017,1
SL.xgboost.fast_All,0.09094553840748601,AUSTRALIA,education,all,2,5,predictors017,1
SL.glmnet_All,0.5455044819582379,AUSTRALIA,education,all,3,1,predictors017,1
SL.ranger.fast_All,0.3705587818064117,AUSTRALIA,education,all,3,1,predictors017,1
SL.xgboost.fast_All,0.08393673623535053,AUSTRALIA,education,all,3,1,predictors017,1
SL.glmnet_All,0.3688759173153429,AUSTRALIA,education,all,3,2,predictors017,1
SL.ranger.fast_All,0.49175361732631523,AUSTRALIA,education,all,3,2,predictors017,1
SL.xgboost.fast_All,0.1393704653583418,AUSTRALIA,education,all,3,2,predictors017,1
SL.glmnet_All,0.44954577516700195,AUSTRALIA,education,all,3,3,predictors017,1
SL.ranger.fast_All,0.43971171744343623,AUSTRALIA,education,all,3,3,predictors017,1
SL.xgboost.fast_All,0.11074250738956189,AUSTRALIA,education,all,3,3,predictors017,1
SL.glmnet_All,0.10156131573820873,AUSTRALIA,education,all,3,4,predictors017,1
SL.ranger.fast_All,0.7463611819713986,AUSTRALIA,education,all,3,4,predictors017,1
SL.xgboost.fast_All,0.1520775022903927,AUSTRALIA,education,all,3,4,predictors017,1
SL.glmnet_All,0.5274164496961791,AUSTRALIA,education,all,3,5,predictors017,1
SL.ranger.fast_All,0.32798903792154777,AUSTRALIA,education,all,3,5,predictors017,1
SL.xgboost.fast_All,0.1445945123822732,AUSTRALIA,education,all,3,5,predictors017,1
SL.glmnet_All,0.6415154271652822,KOREA,education,all,1,1,predictors017,1
SL.ranger.fast_All,0.3415485387568675,KOREA,education,all,1,1,predictors017,1
SL.xgboost.fast_All,0.01693603407785034,KOREA,education,all,1,1,predictors017,1
SL.glmnet_All,0.44771553758308247,KOREA,education,all,1,2,predictors017,1
SL.ranger.fast_All,0.5522844624169175,KOREA,education,all,1,2,predictors017,1
SL.xgboost.fast_All,0,KOREA,education,all,1,2,predictors017,1
SL.glmnet_All,0.5409280303686655,KOREA,education,all,1,3,predictors017,1
SL.ranger.fast_All,0.4590719696313345,KOREA,education,all,1,3,predictors017,1
SL.xgboost.fast_All,0,KOREA,education,all,1,3,predictors017,1
SL.glmnet_All,0.4831607639826183,KOREA,education,all,1,4,predictors017,1
SL.ranger.fast_All,0.4923625012457222,KOREA,education,all,1,4,predictors017,1
SL.xgboost.fast_All,0.024476734771659608,KOREA,education,all,1,4,predictors017,1
SL.glmnet_All,0.5414609348056634,KOREA,education,all,1,5,predictors017,1
SL.ranger.fast_All,0.4585390651943367,KOREA,education,all,1,5,predictors017,1
SL.xgboost.fast_All,0,KOREA,education,all,1,5,predictors017,1
SL.glmnet_All,0.5329000814114124,KOREA,education,all,2,1,predictors017,1
SL.ranger.fast_All,0.46709991858858757,KOREA,education,all,2,1,predictors017,1
SL.xgboost.fast_All,0,KOREA,education,all,2,1,predictors017,1
SL.glmnet_All,0.5057942621068107,KOREA,education,all,2,2,predictors017,1
SL.ranger.fast_All,0.4942057378931894,KOREA,education,all,2,2,predictors017,1
SL.xgboost.fast_All,0,KOREA,education,all,2,2,predictors017,1
SL.glmnet_All,0.43144729834824425,KOREA,education,all,2,3,predictors017,1
SL.ranger.fast_All,0.517755426378223,KOREA,education,all,2,3,predictors017,1
SL.xgboost.fast_All,0.05079727527353273,KOREA,education,all,2,3,predictors017,1
SL.glmnet_All,0.5910640702139502,KOREA,education,all,2,4,predictors017,1
SL.ranger.fast_All,0.4089359297860498,KOREA,education,all,2,4,predictors017,1
SL.xgboost.fast_All,0,KOREA,education,all,2,4,predictors017,1
SL.glmnet_All,0.3185547590625254,KOREA,education,all,2,5,predictors017,1
SL.ranger.fast_All,0.6813885398524744,KOREA,education,all,2,5,predictors017,1
SL.xgboost.fast_All,5.670108500014665e-5,KOREA,education,all,2,5,predictors017,1
SL.glmnet_All,0.502522024245854,KOREA,education,all,3,1,predictors017,1
SL.ranger.fast_All,0.481772299048537,KOREA,education,all,3,1,predictors017,1
SL.xgboost.fast_All,0.015705676705608844,KOREA,education,all,3,1,predictors017,1
SL.glmnet_All,0.41928070786760285,KOREA,education,all,3,2,predictors017,1
SL.ranger.fast_All,0.5807192921323971,KOREA,education,all,3,2,predictors017,1
SL.xgboost.fast_All,0,KOREA,education,all,3,2,predictors017,1
SL.glmnet_All,0.5051361699918361,KOREA,education,all,3,3,predictors017,1
SL.ranger.fast_All,0.49486383000816386,KOREA,education,all,3,3,predictors017,1
SL.xgboost.fast_All,0,KOREA,education,all,3,3,predictors017,1
SL.glmnet_All,0.38403983355218707,KOREA,education,all,3,4,predictors017,1
SL.ranger.fast_All,0.6159601664478129,KOREA,education,all,3,4,predictors017,1
SL.xgboost.fast_All,0,KOREA,education,all,3,4,predictors017,1
SL.glmnet_All,0.33982908554480956,KOREA,education,all,3,5,predictors017,1
SL.ranger.fast_All,0.6221022198796404,KOREA,education,all,3,5,predictors017,1
SL.xgboost.fast_All,0.03806869457555011,KOREA,education,all,3,5,predictors017,1
