Algo,Weight,Country,Outcome,Group,Rep,Fold,Predictor_Set,Min_Obs
SL.glmnet_All,0.8673736157039879,GERMANY,adcont,all,2,4,famincedu,1
SL.ranger.fast_All,0.13262638429601217,GERMANY,adcont,all,2,4,famincedu,1
SL.xgboost.fast_All,0,GERMANY,adcont,all,2,4,famincedu,1
SL.glmnet_All,1,GERMANY,adcont,all,2,5,famincedu,1
SL.ranger.fast_All,0,GERMANY,adcont,all,2,5,famincedu,1
SL.xgboost.fast_All,0,GERMANY,adcont,all,2,5,famincedu,1
SL.glmnet_All,1,GERMANY,adcont,all,3,1,famincedu,1
SL.ranger.fast_All,0,GERMANY,adcont,all,3,1,famincedu,1
SL.xgboost.fast_All,0,GERMANY,adcont,all,3,1,famincedu,1
SL.glmnet_All,1,GERMANY,adcont,all,3,2,famincedu,1
SL.ranger.fast_All,0,GERMANY,adcont,all,3,2,famincedu,1
SL.xgboost.fast_All,0,GERMANY,adcont,all,3,2,famincedu,1
SL.glmnet_All,1,GERMANY,adcont,all,3,3,famincedu,1
SL.ranger.fast_All,0,GERMANY,adcont,all,3,3,famincedu,1
SL.xgboost.fast_All,0,GERMANY,adcont,all,3,3,famincedu,1
SL.glmnet_All,1,GERMANY,adcont,all,3,4,famincedu,1
SL.ranger.fast_All,0,GERMANY,adcont,all,3,4,famincedu,1
SL.xgboost.fast_All,0,GERMANY,adcont,all,3,4,famincedu,1
SL.glmnet_All,1,GERMANY,adcont,all,3,5,famincedu,1
SL.ranger.fast_All,0,GERMANY,adcont,all,3,5,famincedu,1
SL.xgboost.fast_All,0,GERMANY,adcont,all,3,5,famincedu,1
SL.glmnet_All,0.9630341490443575,AUSTRALIA,adcont,all,1,1,famincedu,1
SL.ranger.fast_All,0,AUSTRALIA,adcont,all,1,1,famincedu,1
SL.xgboost.fast_All,0.03696585095564261,AUSTRALIA,adcont,all,1,1,famincedu,1
SL.glmnet_All,0.7941405073681551,AUSTRALIA,adcont,all,1,2,famincedu,1
SL.ranger.fast_All,0.20585949263184486,AUSTRALIA,adcont,all,1,2,famincedu,1
SL.xgboost.fast_All,0,AUSTRALIA,adcont,all,1,2,famincedu,1
SL.glmnet_All,0.9841095326403297,AUSTRALIA,adcont,all,1,3,famincedu,1
SL.ranger.fast_All,0.015890467359670177,AUSTRALIA,adcont,all,1,3,famincedu,1
SL.xgboost.fast_All,0,AUSTRALIA,adcont,all,1,3,famincedu,1
SL.glmnet_All,0.9409130701410521,AUSTRALIA,adcont,all,1,4,famincedu,1
SL.ranger.fast_All,0.05908692985894793,AUSTRALIA,adcont,all,1,4,famincedu,1
SL.xgboost.fast_All,0,AUSTRALIA,adcont,all,1,4,famincedu,1
SL.glmnet_All,0.7599841147069161,AUSTRALIA,adcont,all,1,5,famincedu,1
SL.ranger.fast_All,0.24001588529308399,AUSTRALIA,adcont,all,1,5,famincedu,1
SL.xgboost.fast_All,0,AUSTRALIA,adcont,all,1,5,famincedu,1
SL.glmnet_All,0.9592908690446296,AUSTRALIA,adcont,all,2,1,famincedu,1
SL.ranger.fast_All,0.04070913095537048,AUSTRALIA,adcont,all,2,1,famincedu,1
SL.xgboost.fast_All,0,AUSTRALIA,adcont,all,2,1,famincedu,1
SL.glmnet_All,0.8670734542999295,AUSTRALIA,adcont,all,2,2,famincedu,1
SL.ranger.fast_All,0.13292654570007043,AUSTRALIA,adcont,all,2,2,famincedu,1
SL.xgboost.fast_All,0,AUSTRALIA,adcont,all,2,2,famincedu,1
SL.glmnet_All,0.6741850146286107,AUSTRALIA,adcont,all,2,3,famincedu,1
SL.ranger.fast_All,0.3258149853713892,AUSTRALIA,adcont,all,2,3,famincedu,1
SL.xgboost.fast_All,0,AUSTRALIA,adcont,all,2,3,famincedu,1
SL.glmnet_All,0.8236291503948058,AUSTRALIA,adcont,all,2,4,famincedu,1
SL.ranger.fast_All,0.17637084960519425,AUSTRALIA,adcont,all,2,4,famincedu,1
SL.xgboost.fast_All,0,AUSTRALIA,adcont,all,2,4,famincedu,1
SL.glmnet_All,0.8051518787068546,AUSTRALIA,adcont,all,2,5,famincedu,1
SL.ranger.fast_All,0.19484812129314535,AUSTRALIA,adcont,all,2,5,famincedu,1
SL.xgboost.fast_All,0,AUSTRALIA,adcont,all,2,5,famincedu,1
SL.glmnet_All,0.9185602089784152,AUSTRALIA,adcont,all,3,1,famincedu,1
SL.ranger.fast_All,0.0814397910215849,AUSTRALIA,adcont,all,3,1,famincedu,1
SL.xgboost.fast_All,0,AUSTRALIA,adcont,all,3,1,famincedu,1
SL.glmnet_All,0.9079819142650825,AUSTRALIA,adcont,all,3,2,famincedu,1
SL.ranger.fast_All,0.04583728168341506,AUSTRALIA,adcont,all,3,2,famincedu,1
SL.xgboost.fast_All,0.04618080405150243,AUSTRALIA,adcont,all,3,2,famincedu,1
SL.glmnet_All,0.8346553905570714,AUSTRALIA,adcont,all,3,3,famincedu,1
SL.ranger.fast_All,0,AUSTRALIA,adcont,all,3,3,famincedu,1
SL.xgboost.fast_All,0.16534460944292867,AUSTRALIA,adcont,all,3,3,famincedu,1
SL.glmnet_All,0.775040335876645,AUSTRALIA,adcont,all,3,4,famincedu,1
SL.ranger.fast_All,0.22495966412335494,AUSTRALIA,adcont,all,3,4,famincedu,1
SL.xgboost.fast_All,0,AUSTRALIA,adcont,all,3,4,famincedu,1
SL.glmnet_All,0.7722624222218248,AUSTRALIA,adcont,all,3,5,famincedu,1
SL.ranger.fast_All,0.2277375777781752,AUSTRALIA,adcont,all,3,5,famincedu,1
SL.xgboost.fast_All,0,AUSTRALIA,adcont,all,3,5,famincedu,1
SL.glmnet_All,0.6970440472424753,KOREA,adcont,all,1,1,famincedu,1
SL.ranger.fast_All,0.3029559527575247,KOREA,adcont,all,1,1,famincedu,1
SL.xgboost.fast_All,0,KOREA,adcont,all,1,1,famincedu,1
SL.glmnet_All,0.8476614623907658,KOREA,adcont,all,1,2,famincedu,1
SL.ranger.fast_All,0.15233853760923413,KOREA,adcont,all,1,2,famincedu,1
SL.xgboost.fast_All,0,KOREA,adcont,all,1,2,famincedu,1
SL.glmnet_All,0.8218826937794648,KOREA,adcont,all,1,3,famincedu,1
SL.ranger.fast_All,0.06709164791250277,KOREA,adcont,all,1,3,famincedu,1
SL.xgboost.fast_All,0.11102565830803242,KOREA,adcont,all,1,3,famincedu,1
SL.glmnet_All,0.548756326180604,KOREA,adcont,all,1,4,famincedu,1
SL.ranger.fast_All,0.45124367381939595,KOREA,adcont,all,1,4,famincedu,1
