Algo,Weight,Country,Outcome,Group,Rep,Fold,Predictor_Set,Min_Obs
SL.xgboost.fast_All,0.044356144682173304,GERMANY,poverty,childbottom20,2,1,predictors017,1
SL.glmnet_All,0.5505558649481722,GERMANY,poverty,childbottom20,2,2,predictors017,1
SL.ranger.fast_All,0.44944413505182773,GERMANY,poverty,childbottom20,2,2,predictors017,1
SL.xgboost.fast_All,0,GERMANY,poverty,childbottom20,2,2,predictors017,1
SL.glmnet_All,0.010360432970476507,GERMANY,poverty,childbottom20,2,3,predictors017,1
SL.ranger.fast_All,0.9889396056723411,GERMANY,poverty,childbottom20,2,3,predictors017,1
SL.xgboost.fast_All,6.999613571823718e-4,GERMANY,poverty,childbottom20,2,3,predictors017,1
SL.glmnet_All,0.08724693905189547,GERMANY,poverty,childbottom20,2,4,predictors017,1
SL.ranger.fast_All,0.6657911455743002,GERMANY,poverty,childbottom20,2,4,predictors017,1
SL.xgboost.fast_All,0.2469619153738043,GERMANY,poverty,childbottom20,2,4,predictors017,1
SL.glmnet_All,0,GERMANY,poverty,childbottom20,2,5,predictors017,1
SL.ranger.fast_All,1,GERMANY,poverty,childbottom20,2,5,predictors017,1
SL.xgboost.fast_All,0,GERMANY,poverty,childbottom20,2,5,predictors017,1
SL.glmnet_All,0.6050174625169753,GERMANY,poverty,childbottom20,3,1,predictors017,1
SL.ranger.fast_All,0.19551057247165005,GERMANY,poverty,childbottom20,3,1,predictors017,1
SL.xgboost.fast_All,0.19947196501137476,GERMANY,poverty,childbottom20,3,1,predictors017,1
SL.glmnet_All,0,GERMANY,poverty,childbottom20,3,2,predictors017,1
SL.ranger.fast_All,0.9019657640188147,GERMANY,poverty,childbottom20,3,2,predictors017,1
SL.xgboost.fast_All,0.09803423598118535,GERMANY,poverty,childbottom20,3,2,predictors017,1
SL.glmnet_All,0.270735526650022,GERMANY,poverty,childbottom20,3,3,predictors017,1
SL.ranger.fast_All,0.5811466818085265,GERMANY,poverty,childbottom20,3,3,predictors017,1
SL.xgboost.fast_All,0.14811779154145152,GERMANY,poverty,childbottom20,3,3,predictors017,1
SL.glmnet_All,0.5428105382913396,GERMANY,poverty,childbottom20,3,4,predictors017,1
SL.ranger.fast_All,0.2673323927096706,GERMANY,poverty,childbottom20,3,4,predictors017,1
SL.xgboost.fast_All,0.18985706899898971,GERMANY,poverty,childbottom20,3,4,predictors017,1
SL.glmnet_All,0.0202303834483164,GERMANY,poverty,childbottom20,3,5,predictors017,1
SL.ranger.fast_All,0.9559872136933915,GERMANY,poverty,childbottom20,3,5,predictors017,1
SL.xgboost.fast_All,0.023782402858292084,GERMANY,poverty,childbottom20,3,5,predictors017,1
SL.glmnet_All,0.451212475032261,AUSTRALIA,poverty,childbottom20,1,1,predictors017,1
SL.ranger.fast_All,0.4130661389354111,AUSTRALIA,poverty,childbottom20,1,1,predictors017,1
SL.xgboost.fast_All,0.13572138603232797,AUSTRALIA,poverty,childbottom20,1,1,predictors017,1
SL.glmnet_All,0.34177854658609474,AUSTRALIA,poverty,childbottom20,1,2,predictors017,1
SL.ranger.fast_All,0.4888361399952256,AUSTRALIA,poverty,childbottom20,1,2,predictors017,1
SL.xgboost.fast_All,0.16938531341867957,AUSTRALIA,poverty,childbottom20,1,2,predictors017,1
SL.glmnet_All,0.06241674894445508,AUSTRALIA,poverty,childbottom20,1,3,predictors017,1
SL.ranger.fast_All,0.6677252673957194,AUSTRALIA,poverty,childbottom20,1,3,predictors017,1
SL.xgboost.fast_All,0.26985798365982566,AUSTRALIA,poverty,childbottom20,1,3,predictors017,1
SL.glmnet_All,0.12019037601217124,AUSTRALIA,poverty,childbottom20,1,4,predictors017,1
SL.ranger.fast_All,0.8798096239878288,AUSTRALIA,poverty,childbottom20,1,4,predictors017,1
SL.xgboost.fast_All,0,AUSTRALIA,poverty,childbottom20,1,4,predictors017,1
SL.glmnet_All,0.8671996293702152,AUSTRALIA,poverty,childbottom20,1,5,predictors017,1
SL.ranger.fast_All,0.1328003706297847,AUSTRALIA,poverty,childbottom20,1,5,predictors017,1
SL.xgboost.fast_All,0,AUSTRALIA,poverty,childbottom20,1,5,predictors017,1
SL.glmnet_All,0.2919252119514416,AUSTRALIA,poverty,childbottom20,2,1,predictors017,1
SL.ranger.fast_All,0.5702813145068383,AUSTRALIA,poverty,childbottom20,2,1,predictors017,1
SL.xgboost.fast_All,0.1377934735417201,AUSTRALIA,poverty,childbottom20,2,1,predictors017,1
SL.glmnet_All,0.16838697515470996,AUSTRALIA,poverty,childbottom20,2,2,predictors017,1
SL.ranger.fast_All,0.8316130248452901,AUSTRALIA,poverty,childbottom20,2,2,predictors017,1
SL.xgboost.fast_All,0,AUSTRALIA,poverty,childbottom20,2,2,predictors017,1
SL.glmnet_All,0.4035379952991283,AUSTRALIA,poverty,childbottom20,2,3,predictors017,1
SL.ranger.fast_All,0.5888309287244715,AUSTRALIA,poverty,childbottom20,2,3,predictors017,1
SL.xgboost.fast_All,0.007631075976400146,AUSTRALIA,poverty,childbottom20,2,3,predictors017,1
SL.glmnet_All,0.08634376104965019,AUSTRALIA,poverty,childbottom20,2,4,predictors017,1
