Algo,Weight,Country,Outcome,Group,Rep,Fold,Predictor_Set,Min_Obs
SL.ranger.fast_All,0.39195347571359473,GERMANY,top10,all,2,3,predictors010,1
SL.xgboost.fast_All,0.07058198992686561,GERMANY,top10,all,2,3,predictors010,1
SL.glmnet_All,0.6417096338666389,GERMANY,top10,all,2,4,predictors010,1
SL.ranger.fast_All,0.2883478245426139,GERMANY,top10,all,2,4,predictors010,1
SL.xgboost.fast_All,0.06994254159074717,GERMANY,top10,all,2,4,predictors010,1
SL.glmnet_All,0.6911833205577985,GERMANY,top10,all,2,5,predictors010,1
SL.ranger.fast_All,0.16881223471582651,GERMANY,top10,all,2,5,predictors010,1
SL.xgboost.fast_All,0.14000444472637508,GERMANY,top10,all,2,5,predictors010,1
SL.glmnet_All,0.5223844486056367,GERMANY,top10,all,3,1,predictors010,1
SL.ranger.fast_All,0.41462286442330204,GERMANY,top10,all,3,1,predictors010,1
SL.xgboost.fast_All,0.06299268697106124,GERMANY,top10,all,3,1,predictors010,1
SL.glmnet_All,0.49985221631628346,GERMANY,top10,all,3,2,predictors010,1
SL.ranger.fast_All,0.4217573420439531,GERMANY,top10,all,3,2,predictors010,1
SL.xgboost.fast_All,0.07839044163976333,GERMANY,top10,all,3,2,predictors010,1
SL.glmnet_All,0.600938589329701,GERMANY,top10,all,3,3,predictors010,1
SL.ranger.fast_All,0.20905950909966695,GERMANY,top10,all,3,3,predictors010,1
SL.xgboost.fast_All,0.19000190157063201,GERMANY,top10,all,3,3,predictors010,1
SL.glmnet_All,0.6515716365621983,GERMANY,top10,all,3,4,predictors010,1
SL.ranger.fast_All,0.177289801664149,GERMANY,top10,all,3,4,predictors010,1
SL.xgboost.fast_All,0.1711385617736527,GERMANY,top10,all,3,4,predictors010,1
SL.glmnet_All,0.40369340322764063,GERMANY,top10,all,3,5,predictors010,1
SL.ranger.fast_All,0.3992472847683324,GERMANY,top10,all,3,5,predictors010,1
SL.xgboost.fast_All,0.19705931200402704,GERMANY,top10,all,3,5,predictors010,1
SL.glmnet_All,0.5336939954826827,AUSTRALIA,top10,all,1,1,predictors010,1
SL.ranger.fast_All,0.46630600451731724,AUSTRALIA,top10,all,1,1,predictors010,1
SL.xgboost.fast_All,0,AUSTRALIA,top10,all,1,1,predictors010,1
SL.glmnet_All,0.90721562915458,AUSTRALIA,top10,all,1,2,predictors010,1
SL.ranger.fast_All,0.09278437084542,AUSTRALIA,top10,all,1,2,predictors010,1
SL.xgboost.fast_All,0,AUSTRALIA,top10,all,1,2,predictors010,1
SL.glmnet_All,0.684771325261179,AUSTRALIA,top10,all,1,3,predictors010,1
SL.ranger.fast_All,0.3152286747388209,AUSTRALIA,top10,all,1,3,predictors010,1
SL.xgboost.fast_All,0,AUSTRALIA,top10,all,1,3,predictors010,1
SL.glmnet_All,0.47270401305489546,AUSTRALIA,top10,all,1,4,predictors010,1
SL.ranger.fast_All,0.5272959869451046,AUSTRALIA,top10,all,1,4,predictors010,1
SL.xgboost.fast_All,0,AUSTRALIA,top10,all,1,4,predictors010,1
SL.glmnet_All,0.5096502216973089,AUSTRALIA,top10,all,1,5,predictors010,1
SL.ranger.fast_All,0.4903497783026911,AUSTRALIA,top10,all,1,5,predictors010,1
SL.xgboost.fast_All,0,AUSTRALIA,top10,all,1,5,predictors010,1
SL.glmnet_All,0.7207651271193595,AUSTRALIA,top10,all,2,1,predictors010,1
SL.ranger.fast_All,0.2792348728806406,AUSTRALIA,top10,all,2,1,predictors010,1
SL.xgboost.fast_All,0,AUSTRALIA,top10,all,2,1,predictors010,1
SL.glmnet_All,0.5290497448153693,AUSTRALIA,top10,all,2,2,predictors010,1
SL.ranger.fast_All,0.47095025518463074,AUSTRALIA,top10,all,2,2,predictors010,1
SL.xgboost.fast_All,0,AUSTRALIA,top10,all,2,2,predictors010,1
SL.glmnet_All,0.6584742700724245,AUSTRALIA,top10,all,2,3,predictors010,1
SL.ranger.fast_All,0.30083221775671193,AUSTRALIA,top10,all,2,3,predictors010,1
SL.xgboost.fast_All,0.0406935121708635,AUSTRALIA,top10,all,2,3,predictors010,1
SL.glmnet_All,0.638793223592669,AUSTRALIA,top10,all,2,4,predictors010,1
SL.ranger.fast_All,0.3612067764073312,AUSTRALIA,top10,all,2,4,predictors010,1
SL.xgboost.fast_All,0,AUSTRALIA,top10,all,2,4,predictors010,1
SL.glmnet_All,0.740937175244778,AUSTRALIA,top10,all,2,5,predictors010,1
SL.ranger.fast_All,0.259062824755222,AUSTRALIA,top10,all,2,5,predictors010,1
SL.xgboost.fast_All,0,AUSTRALIA,top10,all,2,5,predictors010,1
SL.glmnet_All,0.7840712965370904,AUSTRALIA,top10,all,3,1,predictors010,1
SL.ranger.fast_All,0.2159287034629096,AUSTRALIA,top10,all,3,1,predictors010,1
SL.xgboost.fast_All,0,AUSTRALIA,top10,all,3,1,predictors010,1
SL.glmnet_All,0.577475267061725,AUSTRALIA,top10,all,3,2,predictors010,1
SL.ranger.fast_All,0.2950618204935099,AUSTRALIA,top10,all,3,2,predictors010,1
SL.xgboost.fast_All,0.12746291244476513,AUSTRALIA,top10,all,3,2,predictors010,1
SL.glmnet_All,0.5456970371089102,AUSTRALIA,top10,all,3,3,predictors010,1
SL.ranger.fast_All,0.4543029628910899,AUSTRALIA,top10,all,3,3,predictors010,1
SL.xgboost.fast_All,0,AUSTRALIA,top10,all,3,3,predictors010,1
SL.glmnet_All,0.5627785206727479,AUSTRALIA,top10,all,3,4,predictors010,1
SL.ranger.fast_All,0.4372214793272521,AUSTRALIA,top10,all,3,4,predictors010,1
SL.xgboost.fast_All,0,AUSTRALIA,top10,all,3,4,predictors010,1
SL.glmnet_All,0.5293511035144118,AUSTRALIA,top10,all,3,5,predictors010,1
SL.ranger.fast_All,0.4706488964855881,AUSTRALIA,top10,all,3,5,predictors010,1
SL.xgboost.fast_All,0,AUSTRALIA,top10,all,3,5,predictors010,1
SL.glmnet_All,0.25093821596032473,KOREA,top10,all,1,1,predictors010,1
SL.ranger.fast_All,0.7049387245022374,KOREA,top10,all,1,1,predictors010,1
