Algo,Weight,Country,Outcome,Group,Rep,Fold,Predictor_Set,Min_Obs
SL.glmnet_All,0.7683849805160551,GERMANY,poverty,all,2,4,famincedu,1
SL.ranger.fast_All,0,GERMANY,poverty,all,2,4,famincedu,1
SL.xgboost.fast_All,0.23161501948394492,GERMANY,poverty,all,2,4,famincedu,1
SL.glmnet_All,0.9027644649213099,GERMANY,poverty,all,2,5,famincedu,1
SL.ranger.fast_All,0.09723553507869011,GERMANY,poverty,all,2,5,famincedu,1
SL.xgboost.fast_All,0,GERMANY,poverty,all,2,5,famincedu,1
SL.glmnet_All,0.8795422192629687,GERMANY,poverty,all,3,1,famincedu,1
SL.ranger.fast_All,0,GERMANY,poverty,all,3,1,famincedu,1
SL.xgboost.fast_All,0.12045778073703137,GERMANY,poverty,all,3,1,famincedu,1
SL.glmnet_All,1,GERMANY,poverty,all,3,2,famincedu,1
SL.ranger.fast_All,0,GERMANY,poverty,all,3,2,famincedu,1
SL.xgboost.fast_All,0,GERMANY,poverty,all,3,2,famincedu,1
SL.glmnet_All,1,GERMANY,poverty,all,3,3,famincedu,1
SL.ranger.fast_All,0,GERMANY,poverty,all,3,3,famincedu,1
SL.xgboost.fast_All,0,GERMANY,poverty,all,3,3,famincedu,1
SL.glmnet_All,0.7197245560477085,GERMANY,poverty,all,3,4,famincedu,1
SL.ranger.fast_All,0.2802754439522915,GERMANY,poverty,all,3,4,famincedu,1
SL.xgboost.fast_All,0,GERMANY,poverty,all,3,4,famincedu,1
SL.glmnet_All,0.6464940584781532,GERMANY,poverty,all,3,5,famincedu,1
SL.ranger.fast_All,0.35350594152184683,GERMANY,poverty,all,3,5,famincedu,1
SL.xgboost.fast_All,0,GERMANY,poverty,all,3,5,famincedu,1
SL.glmnet_All,0.77864087781013,AUSTRALIA,poverty,all,1,1,famincedu,1
SL.ranger.fast_All,0.15665217757662916,AUSTRALIA,poverty,all,1,1,famincedu,1
SL.xgboost.fast_All,0.06470694461324086,AUSTRALIA,poverty,all,1,1,famincedu,1
SL.glmnet_All,0.9755709523578331,AUSTRALIA,poverty,all,1,2,famincedu,1
SL.ranger.fast_All,0,AUSTRALIA,poverty,all,1,2,famincedu,1
SL.xgboost.fast_All,0.02442904764216684,AUSTRALIA,poverty,all,1,2,famincedu,1
SL.glmnet_All,0.9993831848872465,AUSTRALIA,poverty,all,1,3,famincedu,1
SL.ranger.fast_All,0,AUSTRALIA,poverty,all,1,3,famincedu,1
SL.xgboost.fast_All,6.168151127535176e-4,AUSTRALIA,poverty,all,1,3,famincedu,1
SL.glmnet_All,0.9359308388199294,AUSTRALIA,poverty,all,1,4,famincedu,1
SL.ranger.fast_All,0.06406916118007056,AUSTRALIA,poverty,all,1,4,famincedu,1
SL.xgboost.fast_All,0,AUSTRALIA,poverty,all,1,4,famincedu,1
SL.glmnet_All,0.9456248520778386,AUSTRALIA,poverty,all,1,5,famincedu,1
SL.ranger.fast_All,0.0543751479221613,AUSTRALIA,poverty,all,1,5,famincedu,1
SL.xgboost.fast_All,0,AUSTRALIA,poverty,all,1,5,famincedu,1
SL.glmnet_All,1,AUSTRALIA,poverty,all,2,1,famincedu,1
SL.ranger.fast_All,0,AUSTRALIA,poverty,all,2,1,famincedu,1
SL.xgboost.fast_All,0,AUSTRALIA,poverty,all,2,1,famincedu,1
SL.glmnet_All,1,AUSTRALIA,poverty,all,2,2,famincedu,1
SL.ranger.fast_All,0,AUSTRALIA,poverty,all,2,2,famincedu,1
SL.xgboost.fast_All,0,AUSTRALIA,poverty,all,2,2,famincedu,1
SL.glmnet_All,0.9242965019333669,AUSTRALIA,poverty,all,2,3,famincedu,1
SL.ranger.fast_All,0.075703498066633207,AUSTRALIA,poverty,all,2,3,famincedu,1
SL.xgboost.fast_All,0,AUSTRALIA,poverty,all,2,3,famincedu,1
SL.glmnet_All,0.7931167172722261,AUSTRALIA,poverty,all,2,4,famincedu,1
SL.ranger.fast_All,0,AUSTRALIA,poverty,all,2,4,famincedu,1
SL.xgboost.fast_All,0.20688328272777395,AUSTRALIA,poverty,all,2,4,famincedu,1
SL.glmnet_All,0.6351641546767173,AUSTRALIA,poverty,all,2,5,famincedu,1
SL.ranger.fast_All,0.3648358453232826,AUSTRALIA,poverty,all,2,5,famincedu,1
SL.xgboost.fast_All,0,AUSTRALIA,poverty,all,2,5,famincedu,1
SL.glmnet_All,0.9232997154399418,AUSTRALIA,poverty,all,3,1,famincedu,1
SL.ranger.fast_All,0,AUSTRALIA,poverty,all,3,1,famincedu,1
SL.xgboost.fast_All,0.07670028456005809,AUSTRALIA,poverty,all,3,1,famincedu,1
SL.glmnet_All,0.8202215207274233,AUSTRALIA,poverty,all,3,2,famincedu,1
SL.ranger.fast_All,0.17977847927257676,AUSTRALIA,poverty,all,3,2,famincedu,1
SL.xgboost.fast_All,0,AUSTRALIA,poverty,all,3,2,famincedu,1
SL.glmnet_All,1,AUSTRALIA,poverty,all,3,3,famincedu,1
SL.ranger.fast_All,0,AUSTRALIA,poverty,all,3,3,famincedu,1
SL.xgboost.fast_All,0,AUSTRALIA,poverty,all,3,3,famincedu,1
SL.glmnet_All,0.7979425815965318,AUSTRALIA,poverty,all,3,4,famincedu,1
SL.ranger.fast_All,0.13454046505441544,AUSTRALIA,poverty,all,3,4,famincedu,1
SL.xgboost.fast_All,0.0675169533490527,AUSTRALIA,poverty,all,3,4,famincedu,1
SL.glmnet_All,0.7627012404897626,AUSTRALIA,poverty,all,3,5,famincedu,1
SL.ranger.fast_All,0.23729875951023746,AUSTRALIA,poverty,all,3,5,famincedu,1
SL.xgboost.fast_All,0,AUSTRALIA,poverty,all,3,5,famincedu,1
SL.glmnet_All,0.8178166348755969,KOREA,poverty,all,1,1,famincedu,1
SL.ranger.fast_All,0.17180852335879232,KOREA,poverty,all,1,1,famincedu,1
SL.xgboost.fast_All,0.010374841765610878,KOREA,poverty,all,1,1,famincedu,1
SL.glmnet_All,0.7474022141254918,KOREA,poverty,all,1,2,famincedu,1
SL.ranger.fast_All,0.25259778587450815,KOREA,poverty,all,1,2,famincedu,1
SL.xgboost.fast_All,0,KOREA,poverty,all,1,2,famincedu,1
SL.glmnet_All,0.8169991606887714,KOREA,poverty,all,1,3,famincedu,1
SL.ranger.fast_All,0.1830008393112285,KOREA,poverty,all,1,3,famincedu,1
SL.xgboost.fast_All,0,KOREA,poverty,all,1,3,famincedu,1
SL.glmnet_All,0.7695347842200991,KOREA,poverty,all,1,4,famincedu,1
SL.ranger.fast_All,0.23046521577990087,KOREA,poverty,all,1,4,famincedu,1
SL.xgboost.fast_All,0,KOREA,poverty,all,1,4,famincedu,1
SL.glmnet_All,0.769317261353551,KOREA,poverty,all,1,5,famincedu,1
SL.ranger.fast_All,0.23068273864644903,KOREA,poverty,all,1,5,famincedu,1
SL.xgboost.fast_All,0,KOREA,poverty,all,1,5,famincedu,1
SL.glmnet_All,0.8828204944262527,KOREA,poverty,all,2,1,famincedu,1
SL.ranger.fast_All,0.11717950557374739,KOREA,poverty,all,2,1,famincedu,1
SL.xgboost.fast_All,0,KOREA,poverty,all,2,1,famincedu,1
SL.glmnet_All,1,KOREA,poverty,all,2,2,famincedu,1
SL.ranger.fast_All,0,KOREA,poverty,all,2,2,famincedu,1
SL.xgboost.fast_All,0,KOREA,poverty,all,2,2,famincedu,1
SL.glmnet_All,0.6671200573694598,KOREA,poverty,all,2,3,famincedu,1
SL.ranger.fast_All,0.32476247732226216,KOREA,poverty,all,2,3,famincedu,1
SL.xgboost.fast_All,0.008117465308277932,KOREA,poverty,all,2,3,famincedu,1
SL.glmnet_All,0.8983776372668952,KOREA,poverty,all,2,4,famincedu,1
SL.ranger.fast_All,0.10162236273310475,KOREA,poverty,all,2,4,famincedu,1
SL.xgboost.fast_All,0,KOREA,poverty,all,2,4,famincedu,1
SL.glmnet_All,0.4768144539260463,KOREA,poverty,all,2,5,famincedu,1
SL.ranger.fast_All,0.5231855460739537,KOREA,poverty,all,2,5,famincedu,1
SL.xgboost.fast_All,0,KOREA,poverty,all,2,5,famincedu,1
SL.glmnet_All,0.9944444787152569,KOREA,poverty,all,3,1,famincedu,1
SL.ranger.fast_All,0.005555521284743079,KOREA,poverty,all,3,1,famincedu,1
SL.xgboost.fast_All,0,KOREA,poverty,all,3,1,famincedu,1
SL.glmnet_All,0.8869409614369379,KOREA,poverty,all,3,2,famincedu,1
SL.ranger.fast_All,0.11305903856306196,KOREA,poverty,all,3,2,famincedu,1
SL.xgboost.fast_All,0,KOREA,poverty,all,3,2,famincedu,1
SL.glmnet_All,1,KOREA,poverty,all,3,3,famincedu,1
SL.ranger.fast_All,0,KOREA,poverty,all,3,3,famincedu,1
SL.xgboost.fast_All,0,KOREA,poverty,all,3,3,famincedu,1
SL.glmnet_All,1,KOREA,poverty,all,3,4,famincedu,1
SL.ranger.fast_All,0,KOREA,poverty,all,3,4,famincedu,1
SL.xgboost.fast_All,0,KOREA,poverty,all,3,4,famincedu,1
SL.glmnet_All,0.3452367099005037,KOREA,poverty,all,3,5,famincedu,1
SL.ranger.fast_All,0.6547632900994963,KOREA,poverty,all,3,5,famincedu,1
SL.xgboost.fast_All,0,KOREA,poverty,all,3,5,famincedu,1
SL.glmnet_All,0.8399612174460279,UK,poverty,all,1,1,famincedu,1
SL.ranger.fast_All,0,UK,poverty,all,1,1,famincedu,1
SL.xgboost.fast_All,0.16003878255397214,UK,poverty,all,1,1,famincedu,1
SL.glmnet_All,0.7582532512675915,UK,poverty,all,1,2,famincedu,1
SL.ranger.fast_All,0.24174674873240848,UK,poverty,all,1,2,famincedu,1
SL.xgboost.fast_All,0,UK,poverty,all,1,2,famincedu,1
SL.glmnet_All,0.8677064411837507,UK,poverty,all,1,3,famincedu,1
SL.ranger.fast_All,0,UK,poverty,all,1,3,famincedu,1
SL.xgboost.fast_All,0.13229355881624924,UK,poverty,all,1,3,famincedu,1
SL.glmnet_All,0.8278930017740046,UK,poverty,all,1,4,famincedu,1
SL.ranger.fast_All,0.17210699822599537,UK,poverty,all,1,4,famincedu,1
SL.xgboost.fast_All,0,UK,poverty,all,1,4,famincedu,1
SL.glmnet_All,0.6985769060051708,UK,poverty,all,1,5,famincedu,1
SL.ranger.fast_All,0,UK,poverty,all,1,5,famincedu,1
SL.xgboost.fast_All,0.3014230939948293,UK,poverty,all,1,5,famincedu,1
SL.glmnet_All,0.9442679045146796,UK,poverty,all,2,1,famincedu,1
SL.ranger.fast_All,0,UK,poverty,all,2,1,famincedu,1
SL.xgboost.fast_All,0.05573209548532043,UK,poverty,all,2,1,famincedu,1
SL.glmnet_All,0.8795575890641708,UK,poverty,all,2,2,famincedu,1
SL.ranger.fast_All,0,UK,poverty,all,2,2,famincedu,1
SL.xgboost.fast_All,0.12044241093582918,UK,poverty,all,2,2,famincedu,1
SL.glmnet_All,0.5635067349328218,UK,poverty,all,2,3,famincedu,1
SL.ranger.fast_All,0.4364932650671782,UK,poverty,all,2,3,famincedu,1
SL.xgboost.fast_All,0,UK,poverty,all,2,3,famincedu,1
SL.glmnet_All,1,UK,poverty,all,2,4,famincedu,1
SL.ranger.fast_All,0,UK,poverty,all,2,4,famincedu,1
SL.xgboost.fast_All,0,UK,poverty,all,2,4,famincedu,1
SL.glmnet_All,0.6749364867253337,UK,poverty,all,2,5,famincedu,1
SL.ranger.fast_All,0.3250635132746662,UK,poverty,all,2,5,famincedu,1
SL.xgboost.fast_All,0,UK,poverty,all,2,5,famincedu,1
SL.glmnet_All,0.5139990917518841,UK,poverty,all,3,1,famincedu,1
SL.ranger.fast_All,0.4860009082481159,UK,poverty,all,3,1,famincedu,1
SL.xgboost.fast_All,0,UK,poverty,all,3,1,famincedu,1
SL.glmnet_All,0.8514809354360446,UK,poverty,all,3,2,famincedu,1
SL.ranger.fast_All,0,UK,poverty,all,3,2,famincedu,1
SL.xgboost.fast_All,0.1485190645639553,UK,poverty,all,3,2,famincedu,1
SL.glmnet_All,0.8218056774658951,UK,poverty,all,3,3,famincedu,1
SL.ranger.fast_All,0.17819432253410492,UK,poverty,all,3,3,famincedu,1
SL.xgboost.fast_All,0,UK,poverty,all,3,3,famincedu,1
SL.glmnet_All,0.736411835702727,UK,poverty,all,3,4,famincedu,1
SL.ranger.fast_All,0.26358816429727305,UK,poverty,all,3,4,famincedu,1
SL.xgboost.fast_All,0,UK,poverty,all,3,4,famincedu,1
SL.glmnet_All,0.7025170533965924,UK,poverty,all,3,5,famincedu,1
SL.ranger.fast_All,0.29748294660340757,UK,poverty,all,3,5,famincedu,1
SL.xgboost.fast_All,0,UK,poverty,all,3,5,famincedu,1
