Algo,Weight,Country,Outcome,Group,Rep,Fold,Predictor_Set,Min_Obs
SL.glmnet_All,0.47947321104047297,GERMANY,adcont,all,2,3,predictors010,1
SL.ranger.fast_All,0.3747324062244591,GERMANY,adcont,all,2,3,predictors010,1
SL.xgboost.fast_All,0.14579438273506792,GERMANY,adcont,all,2,3,predictors010,1
SL.glmnet_All,0.3827207839174691,GERMANY,adcont,all,2,4,predictors010,1
SL.ranger.fast_All,0.4309090322372255,GERMANY,adcont,all,2,4,predictors010,1
SL.xgboost.fast_All,0.18637018384530543,GERMANY,adcont,all,2,4,predictors010,1
SL.glmnet_All,0.3513374717250831,GERMANY,adcont,all,2,5,predictors010,1
SL.ranger.fast_All,0.5072049988383729,GERMANY,adcont,all,2,5,predictors010,1
SL.xgboost.fast_All,0.14145752943654408,GERMANY,adcont,all,2,5,predictors010,1
SL.glmnet_All,0.46888115340532976,GERMANY,adcont,all,3,1,predictors010,1
SL.ranger.fast_All,0.4130902209979243,GERMANY,adcont,all,3,1,predictors010,1
SL.xgboost.fast_All,0.11802862559674582,GERMANY,adcont,all,3,1,predictors010,1
SL.glmnet_All,0.39346915231895907,GERMANY,adcont,all,3,2,predictors010,1
SL.ranger.fast_All,0.49072250988771776,GERMANY,adcont,all,3,2,predictors010,1
SL.xgboost.fast_All,0.11580833779332317,GERMANY,adcont,all,3,2,predictors010,1
SL.glmnet_All,0.5268811197619163,GERMANY,adcont,all,3,3,predictors010,1
SL.ranger.fast_All,0.31893000461542464,GERMANY,adcont,all,3,3,predictors010,1
SL.xgboost.fast_All,0.15418887562265923,GERMANY,adcont,all,3,3,predictors010,1
SL.glmnet_All,0.5374425010614718,GERMANY,adcont,all,3,4,predictors010,1
SL.ranger.fast_All,0.32124955617535883,GERMANY,adcont,all,3,4,predictors010,1
SL.xgboost.fast_All,0.14130794276316924,GERMANY,adcont,all,3,4,predictors010,1
SL.glmnet_All,0.43349552352080645,GERMANY,adcont,all,3,5,predictors010,1
SL.ranger.fast_All,0.37980206175669934,GERMANY,adcont,all,3,5,predictors010,1
SL.xgboost.fast_All,0.18670241472249427,GERMANY,adcont,all,3,5,predictors010,1
SL.glmnet_All,0.36564731277223156,AUSTRALIA,adcont,all,1,1,predictors010,1
SL.ranger.fast_All,0.5086754435902238,AUSTRALIA,adcont,all,1,1,predictors010,1
SL.xgboost.fast_All,0.12567724363754473,AUSTRALIA,adcont,all,1,1,predictors010,1
SL.glmnet_All,0.37522993049313985,AUSTRALIA,adcont,all,1,2,predictors010,1
SL.ranger.fast_All,0.5466992839189635,AUSTRALIA,adcont,all,1,2,predictors010,1
SL.xgboost.fast_All,0.07807078558789671,AUSTRALIA,adcont,all,1,2,predictors010,1
SL.glmnet_All,0.3221334476895296,AUSTRALIA,adcont,all,1,3,predictors010,1
SL.ranger.fast_All,0.6024296120778377,AUSTRALIA,adcont,all,1,3,predictors010,1
SL.xgboost.fast_All,0.07543694023263259,AUSTRALIA,adcont,all,1,3,predictors010,1
SL.glmnet_All,0.5405461787890934,AUSTRALIA,adcont,all,1,4,predictors010,1
SL.ranger.fast_All,0.3155521500885282,AUSTRALIA,adcont,all,1,4,predictors010,1
SL.xgboost.fast_All,0.14390167112237834,AUSTRALIA,adcont,all,1,4,predictors010,1
SL.glmnet_All,0.2002597814042938,AUSTRALIA,adcont,all,1,5,predictors010,1
SL.ranger.fast_All,0.7997402185957062,AUSTRALIA,adcont,all,1,5,predictors010,1
SL.xgboost.fast_All,0,AUSTRALIA,adcont,all,1,5,predictors010,1
SL.glmnet_All,0.4062698517698331,AUSTRALIA,adcont,all,2,1,predictors010,1
SL.ranger.fast_All,0.4787255750284932,AUSTRALIA,adcont,all,2,1,predictors010,1
SL.xgboost.fast_All,0.11500457320167357,AUSTRALIA,adcont,all,2,1,predictors010,1
SL.glmnet_All,0.4035529447842037,AUSTRALIA,adcont,all,2,2,predictors010,1
SL.ranger.fast_All,0.5539228407239373,AUSTRALIA,adcont,all,2,2,predictors010,1
SL.xgboost.fast_All,0.04252421449185903,AUSTRALIA,adcont,all,2,2,predictors010,1
SL.glmnet_All,0.2449958500904046,AUSTRALIA,adcont,all,2,3,predictors010,1
SL.ranger.fast_All,0.7356537594311441,AUSTRALIA,adcont,all,2,3,predictors010,1
SL.xgboost.fast_All,0.019350390478451194,AUSTRALIA,adcont,all,2,3,predictors010,1
SL.glmnet_All,0.4960260362713336,AUSTRALIA,adcont,all,2,4,predictors010,1
SL.ranger.fast_All,0.3242443978394678,AUSTRALIA,adcont,all,2,4,predictors010,1
SL.xgboost.fast_All,0.17972956588919867,AUSTRALIA,adcont,all,2,4,predictors010,1
SL.glmnet_All,0.2045776093674543,AUSTRALIA,adcont,all,2,5,predictors010,1
SL.ranger.fast_All,0.672032006108332,AUSTRALIA,adcont,all,2,5,predictors010,1
SL.xgboost.fast_All,0.12339038452421365,AUSTRALIA,adcont,all,2,5,predictors010,1
SL.glmnet_All,0.42363156906563276,AUSTRALIA,adcont,all,3,1,predictors010,1
SL.ranger.fast_All,0.4080016204280191,AUSTRALIA,adcont,all,3,1,predictors010,1
SL.xgboost.fast_All,0.16836681050634825,AUSTRALIA,adcont,all,3,1,predictors010,1
SL.glmnet_All,0.6338960912262644,AUSTRALIA,adcont,all,3,2,predictors010,1
SL.ranger.fast_All,0.2799810449374369,AUSTRALIA,adcont,all,3,2,predictors010,1
SL.xgboost.fast_All,0.08612286383629852,AUSTRALIA,adcont,all,3,2,predictors010,1
SL.glmnet_All,0.4818122697300368,AUSTRALIA,adcont,all,3,3,predictors010,1
SL.ranger.fast_All,0.458077622159553,AUSTRALIA,adcont,all,3,3,predictors010,1
SL.xgboost.fast_All,0.06011010811041005,AUSTRALIA,adcont,all,3,3,predictors010,1
SL.glmnet_All,0.34574692135246976,AUSTRALIA,adcont,all,3,4,predictors010,1
SL.ranger.fast_All,0.5730436900073332,AUSTRALIA,adcont,all,3,4,predictors010,1
SL.xgboost.fast_All,0.08120938864019683,AUSTRALIA,adcont,all,3,4,predictors010,1
SL.glmnet_All,0.48730862344844467,AUSTRALIA,adcont,all,3,5,predictors010,1
SL.ranger.fast_All,0.368026100206367,AUSTRALIA,adcont,all,3,5,predictors010,1
SL.xgboost.fast_All,0.14466527634518833,AUSTRALIA,adcont,all,3,5,predictors010,1
SL.glmnet_All,0.48199730344284947,KOREA,adcont,all,1,1,predictors010,1
SL.ranger.fast_All,0.4339469471678378,KOREA,adcont,all,1,1,predictors010,1
SL.xgboost.fast_All,0.08405574938931269,KOREA,adcont,all,1,1,predictors010,1
SL.glmnet_All,0.45313095864619996,KOREA,adcont,all,1,2,predictors010,1
SL.ranger.fast_All,0.4919542932869305,KOREA,adcont,all,1,2,predictors010,1
SL.xgboost.fast_All,0.054914748066869405,KOREA,adcont,all,1,2,predictors010,1
SL.glmnet_All,0.5646112623184435,KOREA,adcont,all,1,3,predictors010,1
SL.ranger.fast_All,0.3364847442235357,KOREA,adcont,all,1,3,predictors010,1
SL.xgboost.fast_All,0.09890399345802091,KOREA,adcont,all,1,3,predictors010,1
SL.glmnet_All,0.4041341871479934,KOREA,adcont,all,1,4,predictors010,1
SL.ranger.fast_All,0.5948140216162306,KOREA,adcont,all,1,4,predictors010,1
SL.xgboost.fast_All,0.0010517912357759659,KOREA,adcont,all,1,4,predictors010,1
SL.glmnet_All,0.3497344875642198,KOREA,adcont,all,1,5,predictors010,1
SL.ranger.fast_All,0.42306279199295654,KOREA,adcont,all,1,5,predictors010,1
SL.xgboost.fast_All,0.22720272044282364,KOREA,adcont,all,1,5,predictors010,1
SL.glmnet_All,0.5047579299293741,KOREA,adcont,all,2,1,predictors010,1
SL.ranger.fast_All,0.3205985140645846,KOREA,adcont,all,2,1,predictors010,1
SL.xgboost.fast_All,0.17464355600604137,KOREA,adcont,all,2,1,predictors010,1
SL.glmnet_All,0.4531558192242697,KOREA,adcont,all,2,2,predictors010,1
SL.ranger.fast_All,0.5047228848708581,KOREA,adcont,all,2,2,predictors010,1
SL.xgboost.fast_All,0.04212129590487226,KOREA,adcont,all,2,2,predictors010,1
SL.glmnet_All,0.3856666323410271,KOREA,adcont,all,2,3,predictors010,1
SL.ranger.fast_All,0.57837341719323,KOREA,adcont,all,2,3,predictors010,1
SL.xgboost.fast_All,0.03595995046574278,KOREA,adcont,all,2,3,predictors010,1
SL.glmnet_All,0.46001786459000593,KOREA,adcont,all,2,4,predictors010,1
SL.ranger.fast_All,0.5399821354099942,KOREA,adcont,all,2,4,predictors010,1
SL.xgboost.fast_All,0,KOREA,adcont,all,2,4,predictors010,1
SL.glmnet_All,0.49797795926927674,KOREA,adcont,all,2,5,predictors010,1
SL.ranger.fast_All,0.44177215405694287,KOREA,adcont,all,2,5,predictors010,1
SL.xgboost.fast_All,0.060249886673780347,KOREA,adcont,all,2,5,predictors010,1
SL.glmnet_All,0.47108371363569784,KOREA,adcont,all,3,1,predictors010,1
SL.ranger.fast_All,0.43952875295465876,KOREA,adcont,all,3,1,predictors010,1
SL.xgboost.fast_All,0.08938753340964332,KOREA,adcont,all,3,1,predictors010,1
SL.glmnet_All,0.46787647183790176,KOREA,adcont,all,3,2,predictors010,1
SL.ranger.fast_All,0.4179654580416759,KOREA,adcont,all,3,2,predictors010,1
SL.xgboost.fast_All,0.11415807012042238,KOREA,adcont,all,3,2,predictors010,1
SL.glmnet_All,0.4886742103988491,KOREA,adcont,all,3,3,predictors010,1
SL.ranger.fast_All,0.44868597636698415,KOREA,adcont,all,3,3,predictors010,1
SL.xgboost.fast_All,0.06263981323416667,KOREA,adcont,all,3,3,predictors010,1
SL.glmnet_All,0.42261995622014903,KOREA,adcont,all,3,4,predictors010,1
SL.ranger.fast_All,0.48467456837361356,KOREA,adcont,all,3,4,predictors010,1
SL.xgboost.fast_All,0.09270547540623748,KOREA,adcont,all,3,4,predictors010,1
SL.glmnet_All,0.45859694648898214,KOREA,adcont,all,3,5,predictors010,1
SL.ranger.fast_All,0.4460821004708404,KOREA,adcont,all,3,5,predictors010,1
SL.xgboost.fast_All,0.09532095304017735,KOREA,adcont,all,3,5,predictors010,1
SL.glmnet_All,0.5078707816061466,UK,adcont,all,1,1,predictors010,1
SL.ranger.fast_All,0.39662933036995385,UK,adcont,all,1,1,predictors010,1
SL.xgboost.fast_All,0.09549988802389958,UK,adcont,all,1,1,predictors010,1
SL.glmnet_All,0.30476151896791664,UK,adcont,all,1,2,predictors010,1
SL.ranger.fast_All,0.6335899631546482,UK,adcont,all,1,2,predictors010,1
SL.xgboost.fast_All,0.061648517877435235,UK,adcont,all,1,2,predictors010,1
SL.glmnet_All,0.2698177762396009,UK,adcont,all,1,3,predictors010,1
SL.ranger.fast_All,0.7301822237603991,UK,adcont,all,1,3,predictors010,1
SL.xgboost.fast_All,0,UK,adcont,all,1,3,predictors010,1
