Algo,Weight,Country,Outcome,Group,Rep,Fold,Predictor_Set,Min_Obs
SL.ranger.fast_All,0,AUSTRALIA,poverty,childbottom20,1,2,famincedu,1
SL.xgboost.fast_All,0,AUSTRALIA,poverty,childbottom20,1,2,famincedu,1
SL.glmnet_All,1,AUSTRALIA,poverty,childbottom20,1,3,famincedu,1
SL.ranger.fast_All,0,AUSTRALIA,poverty,childbottom20,1,3,famincedu,1
SL.xgboost.fast_All,0,AUSTRALIA,poverty,childbottom20,1,3,famincedu,1
SL.glmnet_All,0.8196015172407444,AUSTRALIA,poverty,childbottom20,1,4,famincedu,1
SL.ranger.fast_All,0.18039848275925568,AUSTRALIA,poverty,childbottom20,1,4,famincedu,1
SL.xgboost.fast_All,0,AUSTRALIA,poverty,childbottom20,1,4,famincedu,1
SL.glmnet_All,0.2615395390039907,AUSTRALIA,poverty,childbottom20,1,5,famincedu,1
SL.ranger.fast_All,0.7384604609960094,AUSTRALIA,poverty,childbottom20,1,5,famincedu,1
SL.xgboost.fast_All,0,AUSTRALIA,poverty,childbottom20,1,5,famincedu,1
SL.glmnet_All,0.0827601959027872,AUSTRALIA,poverty,childbottom20,2,1,famincedu,1
SL.ranger.fast_All,0.8667464307718963,AUSTRALIA,poverty,childbottom20,2,1,famincedu,1
SL.xgboost.fast_All,0.05049337332531653,AUSTRALIA,poverty,childbottom20,2,1,famincedu,1
SL.glmnet_All,0.5928498964963365,AUSTRALIA,poverty,childbottom20,2,2,famincedu,1
SL.ranger.fast_All,0.22319391309918502,AUSTRALIA,poverty,childbottom20,2,2,famincedu,1
SL.xgboost.fast_All,0.1839561904044785,AUSTRALIA,poverty,childbottom20,2,2,famincedu,1
SL.glmnet_All,0,AUSTRALIA,poverty,childbottom20,2,3,famincedu,1
SL.ranger.fast_All,0.956228880684885,AUSTRALIA,poverty,childbottom20,2,3,famincedu,1
SL.xgboost.fast_All,0.04377111931511507,AUSTRALIA,poverty,childbottom20,2,3,famincedu,1
SL.glmnet_All,0.8308287238400636,AUSTRALIA,poverty,childbottom20,2,4,famincedu,1
SL.ranger.fast_All,0.1691712761599365,AUSTRALIA,poverty,childbottom20,2,4,famincedu,1
SL.xgboost.fast_All,0,AUSTRALIA,poverty,childbottom20,2,4,famincedu,1
SL.glmnet_All,0.7612756547245849,AUSTRALIA,poverty,childbottom20,2,5,famincedu,1
SL.ranger.fast_All,0.2387243452754151,AUSTRALIA,poverty,childbottom20,2,5,famincedu,1
SL.xgboost.fast_All,0,AUSTRALIA,poverty,childbottom20,2,5,famincedu,1
SL.glmnet_All,0.41114484185720884,AUSTRALIA,poverty,childbottom20,3,1,famincedu,1
SL.ranger.fast_All,0.5888551581427912,AUSTRALIA,poverty,childbottom20,3,1,famincedu,1
SL.xgboost.fast_All,0,AUSTRALIA,poverty,childbottom20,3,1,famincedu,1
SL.glmnet_All,1,AUSTRALIA,poverty,childbottom20,3,2,famincedu,1
SL.ranger.fast_All,0,AUSTRALIA,poverty,childbottom20,3,2,famincedu,1
SL.xgboost.fast_All,0,AUSTRALIA,poverty,childbottom20,3,2,famincedu,1
SL.glmnet_All,0.11848103547395472,AUSTRALIA,poverty,childbottom20,3,3,famincedu,1
SL.ranger.fast_All,0.8815189645260453,AUSTRALIA,poverty,childbottom20,3,3,famincedu,1
SL.xgboost.fast_All,0,AUSTRALIA,poverty,childbottom20,3,3,famincedu,1
SL.glmnet_All,0.8192417454497609,AUSTRALIA,poverty,childbottom20,3,4,famincedu,1
SL.ranger.fast_All,0.18075825455023906,AUSTRALIA,poverty,childbottom20,3,4,famincedu,1
SL.xgboost.fast_All,0,AUSTRALIA,poverty,childbottom20,3,4,famincedu,1
SL.glmnet_All,0.3808112101684018,AUSTRALIA,poverty,childbottom20,3,5,famincedu,1
SL.ranger.fast_All,0.6191887898315982,AUSTRALIA,poverty,childbottom20,3,5,famincedu,1
SL.xgboost.fast_All,0,AUSTRALIA,poverty,childbottom20,3,5,famincedu,1
